Source system ID,Plant (code),Plant (name),Calendar day,Operation Group,Material Unique (code),Material Unique (name),Stock Qty,ATP Quantity,ATP Qty (allow negative),Reserved Stock Qty,Stock in Transit Qty,Safety Stock Qty,Minimum Safety Stock Qty,Stock Value (EUR),ATP Stock Value (EUR),Reserved Stock Value (EUR),Safety Stock Value (EUR),Stock in Transit Value (EUR),Total Stock Value (EUR)
P01,NW12,Northwind Cerrado,2026.04.03,OPS-M18-AFLAS,MAT-200774,M18-AFLAS GASKET 15,9793,7624,5011,1043,2283,1177,824,292597.93,263338.13,28839.4,35166.73,68212.1,360810.02
P01,NW12,Northwind Cerrado,2026.04.03,OPS-M18-AFLAS,MAT-200782,M18-AFLAS GASKET 23,9534,5064,8039,1747,2463,628,440,414758.97,373283.07,80902.21,27319.97,107148.24,521907.21
P01,NW12,Northwind Cerrado,2026.04.03,OPS-M8-NBR,MAT-200785,M8-NBR GASKET 26,3677,2467,2555,45,1220,158,111,214488.97,193040.08,35302.88,9216.55,71165.77,285654.75
P01,NW12,Northwind Cerrado,2026.04.03,OPS-M8-NBR,MAT-200793,M8-NBR GASKET 34,8036,6454,3914,443,933,729,510,34621.78,31159.6,3278.59,3140.78,4019.68,38641.45
P01,NW12,Northwind Cerrado,2026.04.03,OPS-M22-NBR,MAT-200807,M22-NBR GASKET 08,6666,3534,4965,353,3030,365,255,252825.23,227542.71,29315.76,13843.57,114920.56,367745.79
P01,NW12,Northwind Cerrado,2026.04.03,OPS-M14-HNBR,MAT-200813,M14-HNBR GASKET 14,1395,1136,1084,39,3219,670,469,68937.57,62043.81,5622.88,33109.8,159075.3,228012.87
P01,NW12,Northwind Cerrado,2026.04.03,OPS-M22-NBR,MAT-200815,M22-NBR GASKET 16,6852,5250,3170,1277,1212,1187,831,336243.48,302619.13,33230.47,58248.83,59475.64,395719.12
P01,NW12,Northwind Cerrado,2026.04.03,OPS-M6-FKM,MAT-200819,M6-FKM GASKET 20,1206,1142,613,97,2848,379,265,45100.4,40590.36,7637.47,14173.34,106505.76,151606.16
P01,NW12,Northwind Cerrado,2026.04.03,OPS-M10-BFG,MAT-200824,M10-BFG GASKET 25,930,688,722,167,2964,534,374,12260.01,11034.01,1882.98,7039.62,39073.84,51333.85
P01,NW12,Northwind Cerrado,2026.04.03,OPS-M10-BFG,MAT-200832,M10-BFG GASKET 33,811,579,447,10,650,646,452,17009.88,15308.89,2314.53,13549.18,13633.07,30642.96
P01,NW12,Northwind Cerrado,2026.04.03,OPS-M12-EPDM,MAT-200834,M12-EPDM GASKET 35,6910,6192,5463,77,3333,60,42,360703.38,324633.05,65429.23,3132.01,173983.27,534686.65
P01,NW12,Northwind Cerrado,2026.04.03,OPS-M6-FKM,MAT-200835,M6-FKM GASKET 36,9483,8604,4294,1721,1229,802,561,462548.45,416293.6,84280.57,39118.83,59946.43,522494.88
P01,NW12,Northwind Cerrado,2026.04.03,OPS-M6-FKM,MAT-200843,M6-FKM GASKET 04,4833,3616,2248,208,1202,568,398,152192.86,136973.57,18272.12,17886.52,37851.4,190044.26
P01,NW12,Northwind Cerrado,2026.04.03,OPS-M14-HNBR,MAT-200845,M14-HNBR GASKET 06,7150,4671,2426,674,1053,782,547,96180.37,86562.33,6514.42,10519.31,14164.75,110345.12
P01,NW12,Northwind Cerrado,2026.04.03,OPS-M10-BFG,MAT-200848,M10-BFG GASKET 09,5299,5025,4703,309,2240,107,75,268504.43,241653.99,32119.3,5421.77,113502.53,382006.97
P01,NW12,Northwind Cerrado,2026.04.03,OPS-M12-EPDM,MAT-200850,M12-EPDM GASKET 11,221,142,125,30,1037,720,504,8873.27,7985.94,829.73,28908.38,41636.1,50509.37
P01,NW12,Northwind Cerrado,2026.04.03,OPS-M6-FKM,MAT-200851,M6-FKM GASKET 12,278,148,144,40,2091,108,76,15686.81,14118.13,1287.3,6094.16,117989.64,133676.45
P01,NW12,Northwind Cerrado,2026.04.03,OPS-M20-SILI,MAT-200852,M20-SILI GASKET 13,7095,5552,4838,1081,3408,984,689,26755.92,24080.32,3072.28,3710.76,12851.89,39607.81
P01,NW12,Northwind Cerrado,2026.04.03,OPS-M14-HNBR,MAT-200853,M14-HNBR GASKET 14,9512,5422,5998,409,1635,633,443,356003.3,320402.97,66966.18,23691.14,61192.75,417196.05
P01,NW12,Northwind Cerrado,2026.04.03,OPS-M6-FKM,MAT-200859,M6-FKM GASKET 20,124,113,82,23,1700,434,304,6630.55,5967.5,1143.84,23206.94,90902.77,97533.32
P01,NW12,Northwind Cerrado,2026.04.03,OPS-M14-HNBR,MAT-200861,M14-HNBR GASKET 22,8314,6735,2894,128,2377,1089,762,31780.46,28602.42,4585.27,4162.73,9086.14,40866.6
P01,NW12,Northwind Cerrado,2026.04.03,OPS-M22-NBR,MAT-200871,M22-NBR GASKET 32,4521,3237,2854,104,2850,1072,750,167106.74,150396.06,13642.5,39623.63,105342.67,272449.4
P01,NW12,Northwind Cerrado,2026.04.03,OPS-M6-FKM,MAT-200875,M6-FKM GASKET 36,9364,6702,8367,432,1060,235,164,257250.26,231525.23,17891.51,6455.98,29120.6,286370.86
P01,NW12,Northwind Cerrado,2026.04.03,OPS-M18-AFLAS,MAT-200886,M18-AFLAS GASKET 07,11965,9171,9744,1697,2563,1077,754,104980.17,94482.15,19481.97,9449.53,22487.6,127467.77
P01,NW12,Northwind Cerrado,2026.04.03,OPS-M8-NBR,MAT-200889,M8-NBR GASKET 10,8196,5323,6345,1305,555,581,407,84038.28,75634.45,15899.98,5957.33,5690.73,89729.01
P01,NW12,Northwind Cerrado,2026.04.03,OPS-M12-EPDM,MAT-200890,M12-EPDM GASKET 11,1167,791,534,205,3086,704,493,34111.7,30700.53,2080.12,20578.1,90204.55,124316.26
P01,NW12,Northwind Cerrado,2026.04.03,OPS-M6-FKM,MAT-200891,M6-FKM GASKET 12,10824,9308,6357,888,771,873,611,98777.92,88900.13,11845.64,7966.84,7036.01,105813.93
P01,NW12,Northwind Cerrado,2026.04.03,OPS-M12-EPDM,MAT-200898,M12-EPDM GASKET 19,5694,4420,5036,543,521,759,531,173890.65,156501.59,11246.8,23179.31,15910.96,189801.62
P01,NW13,Northwind Andes,2026.04.03,OPS-XL420,MAT-100004,XL420/PL.05 304TL 0.5mm,2008,1126,1444,287,3411,424,297,105018.57,94516.71,12791.9,22175.23,178395.58,283414.15
P01,NW13,Northwind Andes,2026.04.03,OPS-XL520,MAT-100005,XL520/PL.06 304TL 0.6mm,4577,3995,2819,282,1026,599,419,55419.9,49877.91,4797.24,7252.9,12423.16,67843.06
P01,NW13,Northwind Andes,2026.04.03,OPS-PRO-12X,MAT-100007,PRO-12X/PL.08 304TL 0.4mm,1666,1404,1355,297,170,759,531,75749.56,68174.61,6040.38,34510.15,7729.55,83479.11
P01,NW13,Northwind Andes,2026.04.03,OPS-PRO-12X,MAT-100019,PRO-12X/PL.20 304TL 0.4mm,4909,2855,3222,855,309,1041,729,102731.62,92458.46,16855.82,21785.21,6466.5,109198.13
P01,NW13,Northwind Andes,2026.04.03,OPS-S120,MAT-100025,S120/PL.26 304TL 0.5mm,11045,10134,3854,1447,135,855,598,421429.6,379286.64,41383.14,32623.12,5151.02,426580.62
P01,NW13,Northwind Andes,2026.04.03,OPS-S140,MAT-100026,S140/PL.27 304TL 0.5mm,1447,1207,1061,104,2072,1177,824,6789.22,6110.3,918.63,5522.4,9721.68,16510.9
P01,NW13,Northwind Andes,2026.04.03,OPS-MX100,MAT-100032,MX100/PL.33 304TL 0.7mm,11959,6478,7564,1038,2990,457,320,643155.11,578839.6,80723.4,24577.46,160802.22,803957.34
P01,NW13,Northwind Andes,2026.04.03,OPS-XL520,MAT-100041,XL520/PL.42 304TL 0.7mm,3636,2595,2069,196,1746,401,281,179279.4,161351.46,24893.57,19772.01,86089.61,265369.01
P01,NW13,Northwind Andes,2026.04.03,OPS-MX200,MAT-100045,MX200/PL.46 304TL 0.3mm,6664,4043,5914,345,3046,132,92,115998.5,104398.65,20941.08,2297.69,53020.92,169019.43
P01,NW13,Northwind Andes,2026.04.03,OPS-S140,MAT-100050,S140/PL.01 304TL 0.4mm,3528,2169,2899,631,399,860,602,53787.74,48408.97,10517.84,13111.52,6083.14,59870.88
P01,NW13,Northwind Andes,2026.04.03,OPS-XL520,MAT-100053,XL520/PL.04 304TL 0.4mm,5730,3308,2687,738,1137,1003,702,311788.2,280609.38,59216.51,54576.54,61867.92,373656.13
P01,NW13,Northwind Andes,2026.04.03,OPS-MX200,MAT-100057,MX200/PL.08 304TL 0.8mm,5037,3954,3431,596,557,1184,829,136820.69,123138.62,16018.74,32161.15,15129.86,151950.55
P01,NW13,Northwind Andes,2026.04.03,OPS-S62,MAT-100060,S62/PL.11 304TL 0.8mm,6732,3484,3488,946,2183,450,315,193747.18,174372.47,18856.03,12951.01,62826.81,256574.0
P01,NW13,Northwind Andes,2026.04.03,OPS-XL520,MAT-100065,XL520/PL.16 304TL 0.5mm,8416,4342,6779,179,1184,1082,757,354498.5,319048.65,22973.61,45575.97,49872.41,404370.91
P01,NW13,Northwind Andes,2026.04.03,OPS-PRO-9X,MAT-100066,PRO-9X/PL.17 304TL 0.7mm,3935,3544,2273,397,332,1087,761,14477.98,13030.18,1949.28,3999.38,1221.52,15699.5
P01,NW13,Northwind Andes,2026.04.03,OPS-MX200,MAT-100069,MX200/PL.20 304TL 0.3mm,11928,6163,7079,729,2337,993,695,276058.48,248452.63,37601.01,22981.73,54086.91,330145.39
P01,NW13,Northwind Andes,2026.04.03,OPS-MX250,MAT-100070,MX250/PL.21 304TL 0.3mm,4778,3298,2383,830,3027,1004,703,130998.58,117898.72,23388.02,27526.7,82991.35,213989.93
P01,NW13,Northwind Andes,2026.04.03,OPS-S160,MAT-100075,S160/PL.26 304TL 0.3mm,5767,5218,4219,223,179,717,502,202634.7,182371.23,16153.66,25193.18,6289.51,208924.21
P01,NW13,Northwind Andes,2026.04.03,OPS-PRO-9X,MAT-100078,PRO-9X/PL.29 304TL 0.8mm,885,659,290,130,3019,1134,794,17576.73,15819.06,2277.3,22522.05,59959.5,77536.23
P01,NW13,Northwind Andes,2026.04.03,OPS-S160,MAT-100087,S160/PL.38 304TL 0.5mm,11992,10990,3599,952,2326,451,316,524455.39,472009.85,101461.87,19723.93,101724.75,626180.14
P01,NW13,Northwind Andes,2026.04.03,OPS-XL420,MAT-100088,XL420/PL.39 304TL 0.8mm,6416,5590,5773,311,1945,809,566,152631.69,137368.52,21708.63,19245.49,46270.05,198901.74
P01,NW13,Northwind Andes,2026.04.03,OPS-XL420,MAT-100100,XL420/PL.01 304TL 0.8mm,5992,4970,3573,946,583,590,413,249811.02,224829.92,41499.23,24597.55,24305.71,274116.73
P01,NW13,Northwind Andes,2026.04.03,OPS-MX100,MAT-100104,MX100/PL.05 304TL 0.6mm,5465,3407,3027,758,36,778,545,68089.77,61280.79,8805.65,9693.29,448.53,68538.3
P01,NW13,Northwind Andes,2026.04.03,OPS-S62,MAT-100108,S62/PL.09 304TL 0.5mm,1602,858,1317,37,1176,840,588,19528.02,17575.22,1853.86,10239.41,14335.18,33863.2
P01,NW13,Northwind Andes,2026.04.03,OPS-S120,MAT-100109,S120/PL.10 304TL 0.6mm,11907,7540,10055,823,2299,1001,701,250262.33,225236.09,22597.6,21039.1,48320.58,298582.9
P01,NW13,Northwind Andes,2026.04.03,OPS-XL520,MAT-100113,XL520/PL.14 304TL 0.5mm,6879,4147,5622,153,3060,605,424,303963.17,273566.85,28851.43,26733.21,135212.57,439175.74
P01,NW13,Northwind Andes,2026.04.03,OPS-MX200,MAT-100117,MX200/PL.18 304TL 0.6mm,8544,6778,3900,1643,1459,1199,839,486517.32,437865.59,45899.02,68274.14,83079.21,569596.53
P01,NW13,Northwind Andes,2026.04.03,OPS-MX250,MAT-100118,MX250/PL.19 304TL 0.6mm,1883,1720,746,367,2796,207,145,105939.1,95345.19,21161.65,11645.99,157305.21,263244.31
P01,NW13,Northwind Andes,2026.04.03,OPS-PRO-12X,MAT-100127,PRO-12X/PL.28 304TL 0.5mm,866,753,490,152,1707,589,412,43787.87,39409.08,3043.04,29781.82,86311.66,130099.53
P01,NW13,Northwind Andes,2026.04.03,OPS-MX200,MAT-100129,MX200/PL.30 304TL 0.6mm,8271,7161,4922,1164,3407,272,190,412937.74,371643.97,38782.41,13579.87,170097.8,583035.54
P01,NW13,Northwind Andes,2026.04.03,OPS-S120,MAT-100133,S120/PL.34 304TL 0.3mm,1063,876,480,27,363,347,243,49619.03,44657.12,3213.03,16197.37,16944.22,66563.25
P01,NW13,Northwind Andes,2026.04.03,OPS-S160,MAT-100135,S160/PL.36 304TL 0.5mm,5483,4715,2672,237,2356,597,418,84241.71,75817.54,8660.67,9172.41,36197.97,120439.68
P01,NW13,Northwind Andes,2026.04.03,OPS-HT80,MAT-100143,HT80/PL.44 304TL 0.6mm,4604,3950,2823,363,973,500,350,111679.41,100511.47,21616.84,12128.52,23602.1,135281.51
P01,NW13,Northwind Andes,2026.04.03,OPS-S62,MAT-100144,S62/PL.45 304TL 0.7mm,7580,4618,4858,470,2145,98,69,198103.61,178293.25,32594.18,2561.23,56059.66,254163.28
P01,NW13,Northwind Andes,2026.04.03,OPS-S160,MAT-100147,S160/PL.48 304TL 0.7mm,9494,9003,4211,208,2887,605,424,137848.25,124063.43,19780.04,8784.31,41917.83,179766.09
P01,NW13,Northwind Andes,2026.04.03,OPS-MX100,MAT-100152,MX100/PL.03 304TL 0.4mm,6048,3846,3896,441,177,450,315,352303.16,317072.85,39184.05,26213.03,10310.46,362613.62
P01,NW13,Northwind Andes,2026.04.03,OPS-MX200,MAT-100153,MX200/PL.04 304TL 0.6mm,5963,3255,4446,415,2780,860,602,87928.93,79136.04,6614.81,12681.35,40993.2,128922.13
P01,NW13,Northwind Andes,2026.04.03,OPS-MX250,MAT-100154,MX250/PL.05 304TL 0.8mm,10436,5688,5501,1704,2255,549,384,596814.57,537133.12,92000.23,31396.24,128959.07,725773.64
P01,NW13,Northwind Andes,2026.04.03,OPS-HT80,MAT-100155,HT80/PL.06 304TL 0.7mm,5126,2706,4263,326,3044,949,664,141152.42,127037.18,21638.79,26132.2,83821.3,224973.72
P01,NW13,Northwind Andes,2026.04.03,OPS-MX250,MAT-100166,MX250/PL.17 304TL 0.7mm,10059,6980,7120,356,81,628,440,580173.56,522156.2,104235.55,36221.19,4671.84,584845.4
P01,NW13,Northwind Andes,2026.04.03,OPS-S160,MAT-100171,S160/PL.22 304TL 0.4mm,2748,2348,1791,527,49,826,578,159131.83,143218.64,26680.62,47832.2,2837.5,161969.33
P01,NW13,Northwind Andes,2026.04.03,OPS-MX200,MAT-100177,MX200/PL.28 304TL 0.5mm,10689,8052,5044,2119,2804,486,340,591215.28,532093.75,75996.15,26880.96,155090.99,746306.27
P01,NW13,Northwind Andes,2026.04.03,OPS-S62,MAT-100180,S62/PL.31 304TL 0.4mm,5497,3807,2359,753,170,869,608,197711.27,177940.14,37372.59,31255.43,6114.41,203825.68
P01,NW13,Northwind Andes,2026.04.03,OPS-XL420,MAT-100184,XL420/PL.35 304TL 0.8mm,9660,7424,6527,812,1534,546,382,282771.02,254493.91,47016.47,15982.71,44903.8,327674.82
P01,NW13,Northwind Andes,2026.04.03,OPS-PRO-12X,MAT-100187,PRO-12X/PL.38 304TL 0.4mm,9396,6389,4299,1720,2345,664,465,545117.74,490605.97,47411.93,38522.58,136047.37,681165.11
P01,NW13,Northwind Andes,2026.04.03,OPS-HT80,MAT-100191,HT80/PL.42 304TL 0.6mm,3040,2628,988,455,181,293,205,56753.93,51078.54,10176.2,5470.03,3379.1,60133.03
P01,NW13,Northwind Andes,2026.04.03,OPS-MX100,MAT-100200,MX100/PL.01 304TL 0.5mm,4069,3662,1998,92,416,59,41,71973.81,64776.43,13718.37,1043.61,7358.34,79332.16
P01,NW13,Northwind Andes,2026.04.03,OPS-HT80,MAT-100203,HT80/PL.04 304TL 0.5mm,675,490,450,28,264,271,190,19706.55,17735.9,3156.15,7911.82,7707.45,27414.01
P01,NW13,Northwind Andes,2026.04.03,OPS-S62,MAT-100204,S62/PL.05 304TL 0.3mm,3922,3389,1957,229,352,158,111,17503.3,15752.97,3455.54,705.13,1570.92,19074.23
P01,NW13,Northwind Andes,2026.04.03,OPS-S120,MAT-100205,S120/PL.06 304TL 0.4mm,2965,1920,2282,5,710,447,313,176678.94,159011.05,16211.34,26635.91,42307.6,218986.55
P01,NW13,Northwind Andes,2026.04.03,OPS-XL420,MAT-100208,XL420/PL.09 304TL 0.5mm,184,169,99,15,980,687,481,4088.44,3679.6,585.2,15264.99,21775.38,25863.82
P01,NW13,Northwind Andes,2026.04.03,OPS-MX200,MAT-100213,MX200/PL.14 304TL 0.6mm,1093,811,899,150,2696,172,120,22411.47,20170.33,3179.48,3526.78,55280.27,77691.74
P01,NW13,Northwind Andes,2026.04.03,OPS-S120,MAT-100217,S120/PL.18 304TL 0.5mm,9511,5027,3030,295,2462,197,138,454976.62,409478.96,36291.74,9423.87,117774.41,572751.03
P01,NW13,Northwind Andes,2026.04.03,OPS-MX100,MAT-100224,MX100/PL.25 304TL 0.8mm,3334,2513,2339,136,3134,903,632,33283.81,29955.42,1952.93,9014.78,31287.18,64570.98
P01,NW13,Northwind Andes,2026.04.03,OPS-XL420,MAT-100232,XL420/PL.33 304TL 0.3mm,6771,3565,5510,1063,861,296,207,346448.13,311803.32,36923.47,15145.27,44054.33,390502.46
P01,NW13,Northwind Andes,2026.04.03,OPS-XL520,MAT-100245,XL520/PL.46 304TL 0.5mm,658,336,489,123,2113,423,296,24351.53,21916.37,3528.16,15654.55,78198.75,102550.27
P01,NW13,Northwind Andes,2026.04.03,OPS-PRO-9X,MAT-100246,PRO-9X/PL.47 304TL 0.5mm,11862,9586,5325,996,2648,185,130,285638.93,257075.04,18484.94,4454.83,63764.28,349403.21
P01,NW13,Northwind Andes,2026.04.03,OPS-HT80,MAT-100251,HT80/PL.02 304TL 0.7mm,19,18,15,3,3386,538,377,755.29,679.76,125.82,21386.55,134600.13,135355.42
P01,NW13,Northwind Andes,2026.04.03,OPS-HT80,MAT-100263,HT80/PL.14 304TL 0.6mm,2337,1345,1686,307,691,1016,711,119358.24,107422.42,16898.94,51890.45,35291.63,154649.88
P01,NW13,Northwind Andes,2026.04.03,OPS-S62,MAT-100264,S62/PL.15 304TL 0.8mm,10847,8251,4842,947,2410,1000,700,518569.43,466712.49,32714.62,47807.64,115216.4,633785.83
P01,NW13,Northwind Andes,2026.04.03,OPS-PRO-9X,MAT-100270,PRO-9X/PL.21 304TL 0.7mm,10525,9244,8790,1216,2116,153,107,121564.16,109407.74,21044.26,1767.16,24439.88,146004.04
P01,NW13,Northwind Andes,2026.04.03,OPS-MX100,MAT-100272,MX100/PL.23 304TL 0.7mm,1008,758,662,127,2447,919,643,49648.71,44683.84,7775.1,45265.04,120526.18,170174.88
P01,NW13,Northwind Andes,2026.04.03,OPS-MX200,MAT-100273,MX200/PL.24 304TL 0.4mm,2548,1515,1875,58,1452,710,497,65057.25,58551.52,8501.06,18128.2,37073.44,102130.69
P01,NW13,Northwind Andes,2026.04.03,OPS-S120,MAT-100277,S120/PL.28 304TL 0.3mm,10192,8599,7971,1575,49,336,235,231866.92,208680.23,24077.6,7643.96,1114.74,232981.67
P01,NW13,Northwind Andes,2026.04.03,OPS-PRO-9X,MAT-100282,PRO-9X/PL.33 304TL 0.6mm,87,52,39,8,551,938,657,3773.53,3396.18,251.8,40684.77,23899.05,27672.59
P01,NW13,Northwind Andes,2026.04.03,OPS-MX200,MAT-100285,MX200/PL.36 304TL 0.5mm,10949,7319,8619,1351,308,427,299,527488.48,474739.64,104835.18,20571.52,14838.47,542326.96
P01,NW13,Northwind Andes,2026.04.03,OPS-HT80,MAT-100287,HT80/PL.38 304TL 0.3mm,6278,5741,2155,602,2845,686,480,238034.41,214230.97,22288.6,26010.13,107870.0,345904.41
P01,NW13,Northwind Andes,2026.04.03,OPS-S160,MAT-100291,S160/PL.42 304TL 0.4mm,2372,2173,840,27,1065,333,233,73458.61,66112.75,11278.75,10312.7,32982.05,106440.66
P01,NW13,Northwind Andes,2026.04.03,OPS-MX100,MAT-100296,MX100/PL.47 304TL 0.4mm,3447,2246,2867,398,568,764,535,41769.08,37592.17,6619.38,9257.78,6882.75,48651.83
P01,NW13,Northwind Andes,2026.04.03,OPS-S160,MAT-100303,S160/PL.04 304TL 0.5mm,5569,4399,2551,1027,1607,696,487,23927.83,21535.04,3978.44,2990.44,6904.65,30832.48
P01,NW13,Northwind Andes,2026.04.03,OPS-MX200,MAT-100309,MX200/PL.10 304TL 0.3mm,11626,9312,8878,344,1922,308,216,311576.06,280418.46,33614.04,8254.38,51509.48,363085.54
P01,NW13,Northwind Andes,2026.04.03,OPS-XL520,MAT-100317,XL520/PL.18 304TL 0.5mm,11926,9508,8678,1940,2904,845,592,590653.71,531588.34,117311.97,41849.94,143825.12,734478.83
P01,NW13,Northwind Andes,2026.04.03,OPS-PRO-9X,MAT-100318,PRO-9X/PL.19 304TL 0.7mm,3905,2464,2115,27,2157,776,543,229242.96,206318.66,37409.59,45555.07,126626.65,355869.61
P01,NW13,Northwind Andes,2026.04.03,OPS-MX100,MAT-100320,MX100/PL.21 304TL 0.6mm,1700,1440,1441,110,2614,862,603,38894.41,35004.97,7452.44,19721.75,59805.87,98700.28
P01,NW13,Northwind Andes,2026.04.03,OPS-S62,MAT-100324,S62/PL.25 304TL 0.8mm,5788,3660,2389,864,2522,401,281,210682.55,189614.3,26378.49,14596.36,91800.52,302483.07
P01,NW13,Northwind Andes,2026.04.03,OPS-S120,MAT-100325,S120/PL.26 304TL 0.3mm,5372,3646,4430,888,3225,232,162,163676.04,147308.43,16299.86,7068.66,98260.46,261936.5
P01,NW13,Northwind Andes,2026.04.03,OPS-PRO-12X,MAT-100331,PRO-12X/PL.32 304TL 0.5mm,2763,1677,2205,543,3364,399,279,14809.33,13328.39,1394.16,2138.59,18030.61,32839.93
P01,NW13,Northwind Andes,2026.04.03,OPS-S120,MAT-100337,S120/PL.38 304TL 0.4mm,7339,5702,6406,1402,638,451,316,330229.92,297206.93,44753.14,20293.46,28707.82,358937.74
P01,NW13,Northwind Andes,2026.04.03,OPS-S62,MAT-100348,S62/PL.49 304TL 0.4mm,11197,7146,3651,1758,3410,900,630,216964.68,195268.21,34551.98,17439.33,66075.7,283040.38
P01,NW13,Northwind Andes,2026.04.03,OPS-S160,MAT-100351,S160/PL.02 304TL 0.4mm,6032,3598,2932,478,595,587,411,286625.14,257962.62,42544.89,27892.73,28272.87,314898.01
P01,NW13,Northwind Andes,2026.04.03,OPS-MX250,MAT-100358,MX250/PL.09 304TL 0.8mm,8885,8104,5511,905,2426,643,450,53454.95,48109.46,4109.2,3868.49,14595.58,68050.53
P01,NW13,Northwind Andes,2026.04.03,OPS-S62,MAT-100360,S62/PL.11 304TL 0.5mm,1097,589,702,13,316,1184,829,5160.3,4644.27,882.05,5569.55,1486.47,6646.77
P01,NW13,Northwind Andes,2026.04.03,OPS-S120,MAT-100361,S120/PL.12 304TL 0.6mm,1611,1491,946,71,1341,995,696,13414.75,12073.27,1739.82,8285.33,11166.47,24581.21
P01,NW13,Northwind Andes,2026.04.03,OPS-MX100,MAT-100380,MX100/PL.31 304TL 0.6mm,2215,1920,754,245,2144,538,377,88781.93,79903.74,13924.01,21564.19,85936.1,174718.03
P01,NW13,Northwind Andes,2026.04.03,OPS-S140,MAT-100386,S140/PL.37 304TL 0.5mm,364,244,312,1,1016,1102,771,3844.85,3460.37,547.42,11640.18,10731.78,14576.63
P01,NW13,Northwind Andes,2026.04.03,OPS-PRO-12X,MAT-100391,PRO-12X/PL.42 304TL 0.4mm,10009,5703,3156,597,1311,283,198,188442.79,169598.51,14492.69,5328.14,24682.63,213125.42
P01,NW13,Northwind Andes,2026.04.03,OPS-S62,MAT-100396,S62/PL.47 304TL 0.4mm,7411,3810,5582,717,2432,513,359,274058.9,246653.01,20808.8,18970.75,89935.4,363994.3
P01,NW13,Northwind Andes,2026.04.03,OPS-MX100,MAT-100404,MX100/PL.05 304TL 0.7mm,139,72,120,24,1468,657,460,3718.97,3347.08,375.81,17578.18,39276.65,42995.63
P01,NW13,Northwind Andes,2026.04.03,OPS-S120,MAT-100409,S120/PL.10 304TL 0.7mm,1864,1284,1287,227,1398,526,368,42535.66,38282.1,5743.77,12003.09,31901.75,74437.41
P01,NW13,Northwind Andes,2026.04.03,OPS-XL520,MAT-100413,XL520/PL.14 304TL 0.6mm,6862,5305,4083,507,1590,591,414,322994.05,290694.65,24410.7,27818.35,74841.23,397835.28
P01,NW13,Northwind Andes,2026.04.03,OPS-PRO-12X,MAT-100415,PRO-12X/PL.16 304TL 0.6mm,2045,1842,1348,114,356,54,38,118658.0,106792.2,12277.61,3133.27,20656.36,139314.36
P01,NW13,Northwind Andes,2026.04.03,OPS-HT80,MAT-100419,HT80/PL.20 304TL 0.5mm,7227,4131,2787,86,1581,493,345,109159.13,98243.22,12491.09,7446.44,23879.98,133039.1
P01,NW13,Northwind Andes,2026.04.03,OPS-S120,MAT-100421,S120/PL.22 304TL 0.7mm,2334,1718,1235,221,2431,582,407,52632.59,47369.33,7001.82,13124.32,54819.98,107452.57
P01,NW13,Northwind Andes,2026.04.03,OPS-XL520,MAT-100425,XL520/PL.26 304TL 0.6mm,10546,8358,5032,1925,1760,781,547,317392.07,285652.86,29958.46,23504.95,52968.9,370360.97
P01,NW13,Northwind Andes,2026.04.03,OPS-PRO-12X,MAT-100427,PRO-12X/PL.28 304TL 0.8mm,4047,3823,2833,306,1250,1052,736,80647.17,72582.45,4533.21,20963.88,24909.55,105556.72
P01,NW13,Northwind Andes,2026.04.03,OPS-MX100,MAT-100428,MX100/PL.29 304TL 0.4mm,7006,5804,4846,520,1693,653,457,38510.12,34659.11,2355.02,3589.37,9305.97,47816.1
P01,NW13,Northwind Andes,2026.04.03,OPS-HT80,MAT-100431,HT80/PL.32 304TL 0.8mm,6015,4547,4316,687,2044,168,118,86645.74,77981.16,4689.45,2420.03,29443.7,116089.44
P01,NW13,Northwind Andes,2026.04.03,OPS-PRO-12X,MAT-100439,PRO-12X/PL.40 304TL 0.4mm,6640,4445,5227,1162,503,439,307,289882.67,260894.41,51141.76,19165.44,21959.49,311842.16
P01,NW13,Northwind Andes,2026.04.03,OPS-MX100,MAT-100440,MX100/PL.41 304TL 0.5mm,3180,2144,1218,170,2278,943,660,101729.24,91556.31,18600.35,30166.88,72873.96,174603.2
P01,NW13,Northwind Andes,2026.04.03,OPS-S120,MAT-100445,S120/PL.46 304TL 0.6mm,5953,5312,4628,863,99,405,284,167187.11,150468.4,15162.19,11374.23,2780.37,169967.48
P01,NW13,Northwind Andes,2026.04.03,OPS-S140,MAT-100446,S140/PL.47 304TL 0.7mm,2750,2445,1221,45,2882,970,679,97038.92,87335.02,5947.54,34228.27,101696.78,198735.7
P01,NW13,Northwind Andes,2026.04.03,OPS-MX250,MAT-100454,MX250/PL.05 304TL 0.6mm,12000,6251,7296,1346,546,341,239,581291.75,523162.58,44095.77,16518.37,26448.77,607740.53
P01,NW13,Northwind Andes,2026.04.03,OPS-S160,MAT-100459,S160/PL.10 304TL 0.6mm,7734,6374,5033,377,737,237,166,225577.83,203020.05,28504.77,6912.59,21496.1,247073.93
P01,NW13,Northwind Andes,2026.04.03,OPS-MX250,MAT-100466,MX250/PL.17 304TL 0.7mm,6197,5656,3591,384,1767,75,52,203001.25,182701.12,17363.65,2456.85,57883.36,260884.61
P01,NW13,Northwind Andes,2026.04.03,OPS-HT80,MAT-100467,HT80/PL.18 304TL 0.7mm,6488,3350,3792,804,3165,289,202,88687.97,79819.18,5906.0,3950.5,43264.09,131952.07
