Status,Connector RCCP pivot,Connector Plant_Material nr,Material number,Material Description,Cycle time,Work center,Tool number,Project_name,Plate Factory,Plate Final,Plate Description,All delayed,demand_month,demand_pcs,product_type,demand_year,demand_month_num,pipeline_plant,factory_production_type,Plant_2_6,Type_2_6,Sap code_2_6,Material description_2_6,Total QTY_2_6,Tool No._2_6,Work center_2_6,Cycle times Standard Value (Machine)_2_6,OPS plan GD_2_6,Rev no_2_6,Material Status_2_6,Project ID,Region,Owner,Probability,Requested delivery date,Customer segment,Total expected PCS,Total expected EUR,Revenue tier,Submission channel,Description_2_3,Material Type_2_3,ABC (SAP)_2_3,Procurement Type_2_3,In House Production Time (WD)_2_3,Production LT Weeks_2_3,Transportation Lanes Lead Time (CD)_2_3,Planned Delivery Time (MARC) (CD)_2_3,Standard Cost in EUR_2_3,Avg Sales Price in EUR_2_3,G37 - Vendor_2_3,P45 - Supply Group_2_3,P55 - Operations Group_2_3,Is Network Material_2_3,Base Unit of Measure_2_3,WC-Description long_2_5,Size_2_5,Weekly Schedule_2_5,Hours_2_5,Days_2_5,Weekly available time_2_5,OEE (in %)_2_5,Daily breaks (in H)_2_5,NR of stands per WC_2_5,AP Limit_2_5,cap_avg_available_hrs_per_week,cap_avg_load_hrs_per_week,cap_utilization_pct,P80 - Plant Material: Operations Group,P80 - Plant Material: Mixed MRP,ops_avg_planned_pcs_per_week,Component Material code,Component Quantity,Component BUoM,Component Description,Production LT in Weeks,Component Scrap (perc),Assembly Scrap (perc),Total Scrap Factor,Effective Component Quantity,Comp Plate/Gasket,BOM Status,Header Description,Stock Qty_3_1,ATP Quantity_3_1,ATP Qty (allow negative)_3_1,Reserved Stock Qty_3_1,Stock in Transit Qty_3_1,Safety Stock Qty_3_1,Minimum Safety Stock Qty_3_1,Stock Value (EUR)_3_1,Stock in Transit Value (EUR)_3_1,Total Stock Value (EUR)_3_1,Calendar day_3_1,Operation Group_3_1,inv_usable_qty_3_1
Not approved,NW14_Northwind Oceania,NW14_MAT-100475,MAT-100475,PRO-12X/PL.26 304TL 0.6mm,1.764,PRESS_2,T-70511-A,PRJ-BETA-0553,P01_NW14_Northwind Oceania,MAT-100475,PRO-12X/PL.26 304TL 0.6mm,0,6 2028,313,Plates,2028,6,NW14,Both,NW14,Plates,MAT-100475,PRO-12X/PL.26 304TL 0.6mm,136485.0,T-70511-A,PRESS_2,1.764,138797.0,B,Active,SF-100552,,M. Silva,10,2026-10-05,Data Center,33552,520417.22,Small,Distributor,PRO-12X/PL.26 304TL 0.6mm,HALB,B,E,7.0,3.0,7.0,45.0,91.43,179.99,V-71288,SG-58,OPS-PRO-12X,Y,PC,Press 5500T,M,8/5,8.0,5.0,27.8,0.82,1.0,2.0,"Available Capacity, hours",27.800000000000082,19.82455128205128,0.7131133554694684,OPS-PRO-12X,False,0.17607948717948713,RM-COIL-TI,6.484,KG,COIL TITANIUM 1200mm 0.4mm,2.0,0.042,0.019,1.0618,6.885,Plates,Active,PRO-12X/PL.26 304TL 0.6mm,10637.0,5572.0,5111.0,505.0,2512.0,362.0,253.0,234156.89,55297.74,289454.63,2026.04.03,OPS-PRO-12X,12787.0
Not approved,NW14_Northwind Oceania,NW14_MAT-100475,MAT-100475,PRO-12X/PL.26 304TL 0.6mm,1.764,PRESS_2,T-70511-A,PRJ-BETA-0553,P01_NW14_Northwind Oceania,MAT-100475,PRO-12X/PL.26 304TL 0.6mm,0,6 2028,313,Plates,2028,6,NW14,Both,NW14,Plates,MAT-100475,PRO-12X/PL.26 304TL 0.6mm,136485.0,T-70511-A,PRESS_2,1.764,138797.0,B,Active,SF-100552,,M. Silva,10,2026-10-05,Data Center,33552,520417.22,Small,Distributor,PRO-12X/PL.26 304TL 0.6mm,HALB,B,E,7.0,3.0,7.0,45.0,91.43,179.99,V-71288,SG-58,OPS-PRO-12X,Y,PC,Press 5500T,M,8/5,8.0,5.0,27.8,0.82,1.0,2.0,"Available Capacity, hours",27.800000000000082,19.82455128205128,0.7131133554694684,OPS-PRO-12X,False,0.17607948717948713,RM-COIL-HC276,8.815,KG,COIL HASTELLOY C276 1250mm 0.5mm,4.0,0.014,0.008,1.0221,9.01,Plates,Active,PRO-12X/PL.26 304TL 0.6mm,10637.0,5572.0,5111.0,505.0,2512.0,362.0,253.0,234156.89,55297.74,289454.63,2026.04.03,OPS-PRO-12X,12787.0
Not approved,NW12_Northwind Cerrado,NW12_MAT-100164,MAT-100164,MX100/PL.15 304TL 0.6mm,1.104,PRESS_2,T-70575-B,PRJ-EPSILON-0329,P01_NW12_Northwind Cerrado,MAT-100164,MX100/PL.15 304TL 0.6mm,0,6 2028,1260,Plates,2028,6,NW12,Both,NW12,Plates,MAT-100164,MX100/PL.15 304TL 0.6mm,179891.0,T-70575-B,PRESS_2,1.104,306116.0,B,Phase-out,SF-100328,EMEA-East,A. Meyer,75,2026-05-13,Marine,48619,746281.33,Strategic,Partner,MX100/PL.15 304TL 0.6mm,HALB,C,F,10.0,3.0,14.0,35.0,81.35,42.93,V-45841,SG-106,OPS-MX100,Y,PC,Press 5500T,M,8/5,8.0,5.0,24.6,0.74,1.0,2.0,"Available Capacity, hours",24.599999999999937,13.208782051282059,0.5369423598082151,OPS-MX100,True,0.12161217948717944,RM-COIL-SS304,5.519,KG,COIL SS304 1250mm 0.4mm,3.0,0.014,0.009,1.0231,5.646,Plates,Active,MX100/PL.15 304TL 0.6mm,7131.0,3566.0,4327.0,1106.0,268.0,1140.0,798.0,290318.42,10910.86,301229.27,2026.04.03,OPS-MX100,6259.0
Not approved,NW11_Northwind Levant,NW11_MAT-100194,MAT-100194,S140/PL.45 304TL 0.6mm,1.432,ASSY_1,T-70439-C,PRJ-ALPHA-0600,P01_NW11_Northwind Levant,MAT-100194,S140/PL.45 304TL 0.6mm,0,6 2028,506,Plates,2028,6,NW11,Both,NW11,Plates,MAT-100194,S140/PL.45 304TL 0.6mm,204376.0,T-70439-C,ASSY_1,1.432,189915.0,C,Phase-out,SF-100599,APAC-East,A. Meyer,50,2026-09-23,Oil & Gas,28867,934978.62,Small,Direct,S140/PL.45 304TL 0.6mm,FERT,B,F,10.0,6.0,21.0,28.0,55.61,195.54,V-98041,SG-52,OPS-S140,Y,PC,Assembly cell,S,12/6,12.0,6.0,40.93,0.6935,1.5,1.0,"Available Capacity, hours",40.93000000000006,30.162756410256414,0.7369351676094887,OPS-S140,False,0.16186474358974356,RM-COIL-AL,5.098,KG,COIL ALUMINUM 1300mm 0.6mm,6.0,0.021,0.029,1.0506,5.356,Plates,Active,S140/PL.45 304TL 0.6mm,491.0,352.0,417.0,59.0,2301.0,763.0,534.0,12964.66,60757.0,73721.66,2026.04.03,OPS-S140,2029.0
Not approved,NW06_Northwind Southeast,NW06_MAT-100643,MAT-100643,PRO-12X/PL.44 304TL 0.5mm,1.418,PRESS_3,T-70367-C,PRJ-DELTA-0627,P01_NW06_Northwind Southeast,MAT-100643,PRO-12X/PL.44 304TL 0.5mm,0,6 2028,6428,Plates,2028,6,NW06,Both,NW06,Plates,MAT-100643,PRO-12X/PL.44 304TL 0.5mm,209173.0,T-70367-C,PRESS_3,1.418,237554.0,B,Phase-out,SF-100626,LATAM,A. Meyer,75,2026-11-24,Refrigeration,31169,893899.33,Strategic,Distributor,PRO-12X/PL.44 304TL 0.5mm,ROH,A,F,14.0,2.0,14.0,14.0,43.25,182.01,V-64285,SG-55,OPS-PRO-12X,Y,PC,Press 8000T,M,12/5,12.0,5.0,41.8,0.78,1.0,2.0,"Available Capacity, hours",41.80000000000011,29.098589743589738,0.6961385106121928,OPS-PRO-12X,False,0.022346153846153852,RM-COIL-AL,5.606,KG,COIL ALUMINUM 1300mm 0.6mm,8.0,0.055,0.023,1.0793,6.051,Plates,Active,PRO-12X/PL.44 304TL 0.5mm,8908.0,8033.0,5131.0,1077.0,1686.0,863.0,604.0,373860.77,70759.91,444620.68,2026.04.03,OPS-PRO-12X,9731.0
Not approved,NW07_Northwind West Coast,NW07_MAT-100000,MAT-100000,S62/PL.01 304TL 0.5mm,1.355,PRESS_4,T-70489-C,PRJ-BETA-0574,P01_NW07_Northwind West Coast,MAT-100000,S62/PL.01 304TL 0.5mm,0,6 2028,8227,Plates,2028,6,NW07,Both,NW07,Plates,MAT-100000,S62/PL.01 304TL 0.5mm,69793.0,T-70489-C,PRESS_4,1.355,70374.0,C,Active,SF-100573,EMEA-East,M. Silva,75,2026-10-07,Pharma,10057,84972.24,Strategic,Partner,S62/PL.01 304TL 0.5mm,ROH,C,X,21.0,3.0,21.0,14.0,45.01,81.66,V-25481,SG-63,OPS-S62,Y,PC,Press 11000T,L,24/5,24.0,5.0,89.6,0.83,2.0,3.0,"Available Capacity, hours",89.60000000000024,54.55083333333332,0.6088262648809507,OPS-S62,True,0.1726871794871796,RM-COIL-HC276,8.305,KG,COIL HASTELLOY C276 1250mm 0.5mm,2.0,0.011,0.029,1.0403,8.64,Plates,Active,S62/PL.01 304TL 0.5mm,1835.0,1328.0,916.0,160.0,3337.0,520.0,364.0,71697.01,130383.07,202080.08,2026.04.03,OPS-S62,4652.0
Not approved,NW12_Northwind Cerrado,NW12_MAT-101222,MAT-101222,MX250/PL.23 304TL 0.7mm,1.134,GRINDING_1,T-70501-A,PRJ-BETA-0071,P01_NW12_Northwind Cerrado,MAT-101222,MX250/PL.23 304TL 0.7mm,0,6 2028,226,Plates,2028,6,NW12,Both,NW12,Plates,MAT-101222,MX250/PL.23 304TL 0.7mm,10068.0,T-70501-A,GRINDING_1,1.134,313447.0,D,Active,SF-100070,APAC-East,M. Akiyama,90,2026-08-13,Refrigeration,31310,452364.33,Medium,OEM,MX250/PL.23 304TL 0.7mm,FERT,B,E,7.0,6.0,30.0,21.0,115.03,147.35,V-72593,SG-65,OPS-MX250,N,PC,Grinding line,S,8/5,8.0,5.0,23.12,0.703,1.0,1.0,"Available Capacity, hours",23.119999999999923,10.817371794871793,0.46787940289238017,OPS-MX250,True,0.09332692307692309,RM-COIL-NI,5.343,KG,COIL NICKEL 1200mm 0.35mm,8.0,0.013,0.027,1.0404,5.559,Plates,Active,MX250/PL.23 304TL 0.7mm,11972.0,10490.0,7588.0,1519.0,946.0,1086.0,760.0,666110.02,52634.49,718744.5,2026.04.03,OPS-MX250,11832.0
Not approved,NW05_Northwind Pacific,NW05_MAT-100819,MAT-100819,S160/PL.20 304TL 0.6mm,1.093,PRESS_5,T-70675-C,PRJ-ALPHA-0676,P01_NW05_Northwind Pacific,MAT-100819,S160/PL.20 304TL 0.6mm,0,6 2028,10831,Plates,2028,6,NW05,Both,NW05,Plates,MAT-100819,S160/PL.20 304TL 0.6mm,183954.0,T-70675-C,PRESS_5,1.093,164515.0,B,Active,SF-100675,EMEA-West,P. Kovac,90,2026-02-18,Pharma,42728,564235.08,Medium,Partner,S160/PL.20 304TL 0.6mm,ROH,B,F,14.0,8.0,7.0,28.0,34.45,73.18,V-34057,SG-70,OPS-S160,Y,PC,Press 11000T,L,24/5,24.0,5.0,92.0,0.85,2.0,3.0,"Available Capacity, hours",92.0,70.344358974359,0.7646125975473804,OPS-S160,True,0.07211217948717949,RM-COIL-AL,5.044,KG,COIL ALUMINUM 1300mm 0.6mm,2.0,0.058,0.007,1.0654,5.374,Plates,Active,S160/PL.20 304TL 0.6mm,902.0,852.0,361.0,94.0,714.0,796.0,557.0,41648.67,32968.01,74616.68,2026.04.03,OPS-S160,820.0
Not approved,NW15_Northwind Indochina,NW15_MAT-100618,MAT-100618,PRO-9X/PL.19 304TL 0.5mm,1.453,PRESS_3,T-70695-C,PRJ-ALPHA-0569,P01_NW15_Northwind Indochina,MAT-100618,PRO-9X/PL.19 304TL 0.5mm,0,6 2028,5049,Plates,2028,6,NW15,Both,NW15,Plates,MAT-100618,PRO-9X/PL.19 304TL 0.5mm,204106.0,T-70695-C,PRESS_3,1.453,300354.0,B,Active,SF-100568,EMEA-West,M. Akiyama,50,2026-05-26,District Heating,27920,697298.7,Small,Partner,PRO-9X/PL.19 304TL 0.5mm,FERT,C,X,10.0,3.0,21.0,60.0,38.79,106.73,V-43109,SG-110,OPS-PRO-9X,Y,PC,Press 8000T,M,12/6,12.0,6.0,44.28,0.74,1.5,2.0,"Available Capacity, hours",44.27999999999995,33.10929487179486,0.7477257197785658,OPS-PRO-9X,False,0.14920897435897432,RM-COIL-SS304,8.355,KG,COIL SS304 1250mm 0.4mm,3.0,0.053,0.015,1.0688,8.93,Plates,Active,PRO-9X/PL.19 304TL 0.5mm,11914.0,10558.0,8268.0,818.0,365.0,1154.0,808.0,614390.53,18822.61,633213.14,2026.04.03,OPS-PRO-9X,11125.0
Not approved,NW12_Northwind Cerrado,NW12_MAT-100914,MAT-100914,S140/PL.15 304TL 0.7mm,1.383,GRINDING_1,T-70447-A,PRJ-EPSILON-0374,P01_NW12_Northwind Cerrado,MAT-100914,S140/PL.15 304TL 0.7mm,0,6 2028,4126,Plates,2028,6,NW12,Both,NW12,Plates,MAT-100914,S140/PL.15 304TL 0.7mm,130092.0,T-70447-A,GRINDING_1,1.383,114101.0,C,Phase-out,SF-100373,EMEA-East,K. Suzuki,25,2026-09-26,Marine,30471,757570.47,Medium,OEM,S140/PL.15 304TL 0.7mm,FERT,C,E,7.0,3.0,21.0,28.0,3.11,102.95,V-78233,SG-68,OPS-S140,N,PC,Grinding line,S,8/5,8.0,5.0,23.12,0.703,1.0,1.0,"Available Capacity, hours",23.119999999999923,10.817371794871793,0.46787940289238017,OPS-S140,False,0.07343461538461539,RM-COIL-AL,4.052,KG,COIL ALUMINUM 1300mm 0.6mm,6.0,0.054,0.027,1.0825,4.386,Plates,Active,S140/PL.15 304TL 0.7mm,2505.0,2364.0,1017.0,180.0,3101.0,877.0,614.0,46625.77,57719.17,104344.94,2026.04.03,OPS-S140,4729.0
Not approved,NW03_Northwind Carpathia,NW03_MAT-100016,MAT-100016,XL420/PL.17 304TL 0.5mm,1.915,PRES_8_1,T-70386-D,PRJ-DELTA-0717,P01_NW03_Northwind Carpathia,MAT-100016,XL420/PL.17 304TL 0.5mm,0,6 2028,3257,Plates,2028,6,NW03,Both,NW03,Plates,MAT-100016,XL420/PL.17 304TL 0.5mm,115445.0,T-70386-D,PRES_8_1,1.915,37132.0,A,Active,SF-100716,APAC-East,T. Novak,25,2026-05-10,Data Center,17554,1035628.36,Small,OEM,XL420/PL.17 304TL 0.5mm,ROH,B,X,21.0,3.0,21.0,35.0,33.91,214.07,V-51899,SG-117,OPS-XL420,N,PC,Press 13900T,L,24/5,24.0,5.0,81.2,0.76,2.0,3.0,"Available Capacity, hours",81.20000000000017,47.46756410256409,0.5845759125931526,OPS-XL420,True,0.041574358974358974,RM-COIL-SS316,12.34,KG,COIL SS316 1250mm 0.5mm,6.0,0.028,0.005,1.0331,12.748,Plates,Active,XL420/PL.17 304TL 0.5mm,428.0,270.0,269.0,41.0,1547.0,234.0,164.0,17921.44,64776.79,82698.23,2026.04.03,OPS-XL420,1741.0
Not approved,NW05_Northwind Pacific,NW05_MAT-101112,MAT-101112,MX100/PL.13 304TL 0.3mm,1.226,PRESS_3,T-70453-B,PRJ-DELTA-0546,P01_NW05_Northwind Pacific,MAT-101112,MX100/PL.13 304TL 0.3mm,0,6 2028,1855,Plates,2028,6,NW05,Both,NW05,Plates,MAT-101112,MX100/PL.13 304TL 0.3mm,172803.0,T-70453-B,PRESS_3,1.226,112583.0,A,Active,SF-100545,APAC-South,C. Moreau,10,2026-02-11,Oil & Gas,52621,487413.41,Medium,OEM,MX100/PL.13 304TL 0.3mm,ROH,A,F,14.0,2.0,7.0,60.0,101.22,122.0,V-67953,SG-84,OPS-MX100,Y,PC,Press 5500T,M,8/5,8.0,5.0,29.0,0.85,1.0,2.0,"Available Capacity, hours",29.0,21.854615384615393,0.7536074270557032,OPS-MX100,False,0.011712820512820509,RM-COIL-HC276,9.32,KG,COIL HASTELLOY C276 1250mm 0.5mm,2.0,0.048,0.022,1.0711,9.983,Plates,Active,MX100/PL.13 304TL 0.3mm,333.0,225.0,171.0,48.0,264.0,1003.0,702.0,13635.04,10809.77,24444.81,2026.04.03,OPS-MX100,0.0
Not approved,NW04_Northwind Southbay,NW04_MAT-100236,MAT-100236,MX100/PL.37 304TL 0.5mm,1.427,ASSY_1,T-70412-B,PRJ-EPSILON-0362,P01_NW04_Northwind Southbay,MAT-100236,MX100/PL.37 304TL 0.5mm,0,6 2028,6316,Plates,2028,6,NW04,Both,NW04,Plates,MAT-100236,MX100/PL.37 304TL 0.5mm,1453.0,T-70412-B,ASSY_1,1.427,23317.0,A,Active,SF-100361,LATAM,H. Lindqvist,75,2026-05-25,Industrial,40312,568369.94,Large,Partner,MX100/PL.37 304TL 0.5mm,FERT,B,E,21.0,6.0,30.0,45.0,97.49,122.25,V-12174,SG-120,OPS-MX100,Y,PC,Assembly cell,S,12/6,12.0,6.0,45.3,0.7124999999999999,1.0,1.0,"Available Capacity, hours",45.30000000000012,37.22243589743587,0.8216873266542114,OPS-MX100,False,0.04232692307692309,RM-COIL-AL,4.821,KG,COIL ALUMINUM 1300mm 0.6mm,8.0,0.017,0.011,1.0282,4.957,Plates,Active,MX100/PL.37 304TL 0.5mm,5234.0,3846.0,3514.0,148.0,2773.0,652.0,456.0,178356.84,94494.37,272851.21,2026.04.03,OPS-MX100,7355.0
Not approved,NW10_Northwind Baltics,NW10_MAT-100739,MAT-100739,PRO-12X/PL.40 304TL 0.7mm,1.589,PRESS_4,T-70287-A,PRJ-OMEGA-0437,P01_NW10_Northwind Baltics,MAT-100739,PRO-12X/PL.40 304TL 0.7mm,0,6 2028,4130,Plates,2028,6,NW10,Both,NW10,Plates,MAT-100739,PRO-12X/PL.40 304TL 0.7mm,94080.0,T-70287-A,PRESS_4,1.589,178928.0,C,Phase-out,SF-100436,,R. Weber,90,2026-08-01,Refrigeration,10008,952033.66,Large,Partner,PRO-12X/PL.40 304TL 0.7mm,HALB,B,X,10.0,8.0,14.0,60.0,18.15,95.68,V-80461,SG-10,OPS-PRO-12X,Y,PC,Press 13900T,L,24/5,24.0,5.0,82.4,0.77,2.0,3.0,"Available Capacity, hours",82.39999999999978,43.91532051282052,0.5329529188449107,OPS-PRO-12X,False,0.1091980769230769,RM-COIL-SS316,10.77,KG,COIL SS316 1250mm 0.5mm,6.0,0.059,0.028,1.0887,11.725,Plates,Active,PRO-12X/PL.40 304TL 0.7mm,5849.0,3338.0,4422.0,827.0,1873.0,460.0,322.0,173235.37,55474.41,228709.79,2026.04.03,OPS-PRO-12X,7262.0
Not approved,NW06_Northwind Southeast,NW06_MAT-100445,MAT-100445,S120/PL.46 304TL 0.6mm,1.202,PRESS_4,T-70691-C,PRJ-GAMMA-0415,P01_NW06_Northwind Southeast,MAT-100445,S120/PL.46 304TL 0.6mm,0,6 2028,9916,Plates,2028,6,NW06,Both,NW06,Plates,MAT-100445,S120/PL.46 304TL 0.6mm,127214.0,T-70691-C,PRESS_4,1.202,133577.0,C,Phase-out,SF-100414,APAC-South,M. Akiyama,50,2026-10-10,Food & Beverage,6887,379098.97,Medium,Distributor,S120/PL.46 304TL 0.6mm,FERT,C,X,5.0,2.0,7.0,14.0,93.4,138.54,V-10631,SG-55,OPS-S120,N,PC,Press 13900T,L,24/5,24.0,5.0,83.6,0.78,2.0,3.0,"Available Capacity, hours",83.60000000000022,60.02987179487178,0.7180606674027706,OPS-S120,True,0.09454294871794876,RM-COIL-TI,5.332,KG,COIL TITANIUM 1200mm 0.4mm,8.0,0.038,0.005,1.0432,5.562,Plates,Active,S120/PL.46 304TL 0.6mm,6286.0,5011.0,5304.0,590.0,2373.0,992.0,694.0,335393.98,126613.1,462007.08,2026.04.03,OPS-S120,7667.0
Not approved,NW06_Northwind Southeast,NW06_MAT-100445,MAT-100445,S120/PL.46 304TL 0.6mm,1.202,PRESS_4,T-70691-C,PRJ-GAMMA-0415,P01_NW06_Northwind Southeast,MAT-100445,S120/PL.46 304TL 0.6mm,0,6 2028,9916,Plates,2028,6,NW06,Both,NW06,Plates,MAT-100445,S120/PL.46 304TL 0.6mm,127214.0,T-70691-C,PRESS_4,1.202,133577.0,C,Phase-out,SF-100414,APAC-South,M. Akiyama,50,2026-10-10,Food & Beverage,6887,379098.97,Medium,Distributor,S120/PL.46 304TL 0.6mm,FERT,C,X,5.0,2.0,7.0,14.0,93.4,138.54,V-10631,SG-55,OPS-S120,N,PC,Press 13900T,L,24/5,24.0,5.0,83.6,0.78,2.0,3.0,"Available Capacity, hours",83.60000000000022,60.02987179487178,0.7180606674027706,OPS-S120,True,0.09454294871794876,RM-COIL-SS316,8.287,KG,COIL SS316 1250mm 0.5mm,4.0,0.046,0.016,1.0627,8.807,Plates,Active,S120/PL.46 304TL 0.6mm,6286.0,5011.0,5304.0,590.0,2373.0,992.0,694.0,335393.98,126613.1,462007.08,2026.04.03,OPS-S120,7667.0
Not approved,NW15_Northwind Indochina,NW15_MAT-101360,MAT-101360,XL420/PL.11 304TL 0.7mm,1.902,PRESS_5,T-70172-B,PRJ-DELTA-0363,P01_NW15_Northwind Indochina,MAT-101360,XL420/PL.11 304TL 0.7mm,0,6 2028,981,Plates,2028,6,NW15,Both,NW15,Plates,MAT-101360,XL420/PL.11 304TL 0.7mm,61576.0,T-70172-B,PRESS_5,1.902,204408.0,B,Phase-out,SF-100362,EMEA-East,L. Tran,50,2026-08-05,Pharma,27150,359589.94,Small,Direct,XL420/PL.11 304TL 0.7mm,HALB,B,X,10.0,6.0,7.0,60.0,100.58,36.0,V-19515,SG-14,OPS-XL420,Y,PC,Press 13900T,L,24/5,24.0,5.0,78.8,0.74,2.0,3.0,"Available Capacity, hours",78.79999999999984,62.30012820512822,0.7906107640244714,OPS-XL420,True,0.1556217948717949,RM-COIL-NI,9.951,KG,COIL NICKEL 1200mm 0.35mm,8.0,0.05,0.016,1.0668,10.616,Plates,Active,XL420/PL.11 304TL 0.7mm,86.0,80.0,41.0,1.0,54.0,435.0,304.0,490.15,307.77,797.92,2026.04.03,OPS-XL420,0.0
Not approved,NW13_Northwind Andes,NW13_MAT-100487,MAT-100487,PRO-12X/PL.38 304TL 0.6mm,1.393,ASSY_1,T-70081-B,PRJ-DELTA-0246,P01_NW13_Northwind Andes,MAT-100487,PRO-12X/PL.38 304TL 0.6mm,0,7 2028,2305,Plates,2028,7,NW13,Both,NW13,Plates,MAT-100487,PRO-12X/PL.38 304TL 0.6mm,51100.0,T-70081-B,ASSY_1,1.393,183386.0,B,Active,SF-100245,LATAM,M. Akiyama,50,2026-06-14,District Heating,45896,547170.37,Strategic,Partner,PRO-12X/PL.38 304TL 0.6mm,HALB,C,F,7.0,6.0,21.0,14.0,22.61,217.05,V-95046,SG-47,OPS-PRO-12X,Y,PC,Assembly cell,S,8/5,8.0,5.0,23.88,0.722,1.0,1.0,"Available Capacity, hours",23.880000000000077,14.665576923076923,0.6141363870635208,OPS-PRO-12X,False,0.15433461538461535,RM-COIL-AL,6.562,KG,COIL ALUMINUM 1300mm 0.6mm,2.0,0.02,0.029,1.0496,6.887,Plates,Active,PRO-12X/PL.38 304TL 0.6mm,2142.0,1487.0,1636.0,336.0,421.0,367.0,257.0,72516.83,14252.84,86769.67,2026.04.03,OPS-PRO-12X,2196.0
Not approved,NW10_Northwind Baltics,NW10_MAT-100639,MAT-100639,S160/PL.40 304TL 0.7mm,1.578,PRESS_4,T-70406-B,PRJ-DELTA-0272,P01_NW10_Northwind Baltics,MAT-100639,S160/PL.40 304TL 0.7mm,0,7 2028,2427,Plates,2028,7,NW10,Both,NW10,Plates,MAT-100639,S160/PL.40 304TL 0.7mm,211527.0,T-70406-B,PRESS_4,1.578,67529.0,A,Active,SF-100271,EMEA-West,H. Lindqvist,10,2026-04-16,Marine,41436,405105.55,Strategic,Direct,S160/PL.40 304TL 0.7mm,FERT,C,X,5.0,2.0,7.0,21.0,89.08,77.96,V-74733,SG-115,OPS-S160,N,PC,Press 13900T,L,24/5,24.0,5.0,82.4,0.77,2.0,3.0,"Available Capacity, hours",82.39999999999978,43.91532051282052,0.5329529188449107,OPS-S160,False,0.11886987179487181,RM-COIL-SS316,6.04,KG,COIL SS316 1250mm 0.5mm,3.0,0.047,0.024,1.0721,6.475,Plates,Active,S160/PL.40 304TL 0.7mm,5933.0,5364.0,1844.0,648.0,702.0,60.0,42.0,105404.16,12471.55,117875.71,2026.04.03,OPS-S160,6575.0
Not approved,NW06_Northwind Southeast,NW06_MAT-101466,MAT-101466,S140/PL.17 304TL 0.3mm,1.608,PRESS_3,T-70117-B,PRJ-GAMMA-0490,P01_NW06_Northwind Southeast,MAT-101466,S140/PL.17 304TL 0.3mm,0,7 2028,5585,Plates,2028,7,NW06,Both,NW06,Plates,MAT-101466,S140/PL.17 304TL 0.3mm,42867.0,T-70117-B,PRESS_3,1.608,39565.0,C,Active,SF-100489,LATAM,T. Novak,75,2026-05-09,Marine,4420,63135.5,Large,Partner,S140/PL.17 304TL 0.3mm,ROH,B,X,14.0,8.0,7.0,60.0,59.13,211.97,V-67252,SG-106,OPS-S140,N,PC,Press 8000T,M,12/5,12.0,5.0,41.8,0.78,1.0,2.0,"Available Capacity, hours",41.80000000000011,29.098589743589738,0.6961385106121928,OPS-S140,True,0.06887756410256407,RM-COIL-HC276,8.179,KG,COIL HASTELLOY C276 1250mm 0.5mm,3.0,0.036,0.02,1.0567,8.643,Plates,Active,S140/PL.17 304TL 0.3mm,9651.0,4842.0,8601.0,800.0,2195.0,959.0,671.0,423065.11,96220.9,519286.01,2026.04.03,OPS-S140,10887.0
Not approved,NW10_Northwind Baltics,NW10_MAT-101324,MAT-101324,XL420/PL.25 304TL 0.7mm,1.84,PRESS_4,T-70259-B,PRJ-EPSILON-0024,P01_NW10_Northwind Baltics,MAT-101324,XL420/PL.25 304TL 0.7mm,0,7 2028,3684,Plates,2028,7,NW10,Both,NW10,Plates,MAT-101324,XL420/PL.25 304TL 0.7mm,80945.0,T-70259-B,PRESS_4,1.84,201550.0,B,Active,SF-100023,EMEA-East,C. Moreau,75,2026-02-22,Marine,40399,1129667.54,Medium,Distributor,XL420/PL.25 304TL 0.7mm,ROH,C,X,7.0,6.0,30.0,14.0,112.03,171.93,V-55059,SG-32,OPS-XL420,Y,PC,Press 13900T,L,24/5,24.0,5.0,82.4,0.77,2.0,3.0,"Available Capacity, hours",82.39999999999978,43.91532051282052,0.5329529188449107,OPS-XL420,True,0.1235224358974359,RM-COIL-NI,11.301,KG,COIL NICKEL 1200mm 0.35mm,6.0,0.043,0.022,1.0659,12.046,Plates,Active,XL420/PL.25 304TL 0.7mm,4139.0,2270.0,2120.0,246.0,1700.0,619.0,433.0,99019.01,40669.81,139688.82,2026.04.03,OPS-XL420,5220.0
