Status,Connector RCCP pivot,Connector Plant_Material nr,Material number,Material Description,Cycle time,Work center,Tool number,Project_name,Factory,Material_final,Material_desc_resolved,All delayed,demand_month,demand_pcs,product_type,demand_year,demand_month_num,pipeline_plant,factory_production_type,Plant_2_6,Type_2_6,Sap code_2_6,Material description_2_6,Total QTY_2_6,Tool No._2_6,Work center_2_6,Cycle times Standard Value (Machine)_2_6,OPS plan GD_2_6,Rev no_2_6,Material Status_2_6,Project ID,Region,Owner,Probability,Requested delivery date,Customer segment,Total expected PCS,Total expected EUR,Revenue tier,Submission channel,Description_2_3,Material Type_2_3,ABC (SAP)_2_3,Procurement Type_2_3,In House Production Time (WD)_2_3,Production LT Weeks_2_3,Transportation Lanes Lead Time (CD)_2_3,Planned Delivery Time (MARC) (CD)_2_3,Standard Cost in EUR_2_3,Avg Sales Price in EUR_2_3,G37 - Vendor_2_3,P45 - Supply Group_2_3,P55 - Operations Group_2_3,Is Network Material_2_3,Base Unit of Measure_2_3,WC-Description long_2_5,Size_2_5,Weekly Schedule_2_5,Hours_2_5,Days_2_5,Weekly available time_2_5,OEE (in %)_2_5,Daily breaks (in H)_2_5,NR of stands per WC_2_5,AP Limit_2_5,cap_avg_available_hrs_per_week,cap_avg_load_hrs_per_week,cap_utilization_pct,P80 - Plant Material: Operations Group,P80 - Plant Material: Mixed MRP,ops_avg_planned_pcs_per_week,Component Material code,Component Quantity,Component BUoM,Component Description,Production LT in Weeks,Component Scrap (perc),Assembly Scrap (perc),Total Scrap Factor,Effective Component Quantity,Comp Plate/Gasket,BOM Status,Header Description,Stock Qty_3_1,ATP Quantity_3_1,ATP Qty (allow negative)_3_1,Reserved Stock Qty_3_1,Stock in Transit Qty_3_1,Safety Stock Qty_3_1,Minimum Safety Stock Qty_3_1,Stock Value (EUR)_3_1,Stock in Transit Value (EUR)_3_1,Total Stock Value (EUR)_3_1,Calendar day_3_1,Operation Group_3_1,inv_usable_qty_3_1
Not approved,NW06_Northwind Southeast,NW06_MAT-200518,MAT-200518,M18-AFLAS GASKET 39,0.802,PRESS_3,T-70590-A,PRJ-BETA-0498,P01_NW06_Northwind Southeast,MAT-200518,M18-AFLAS GASKET 39,0,9 2028,9286,Gaskets,2028,9,NW06,Both,NW06,Gaskets,MAT-200518,M18-AFLAS GASKET 39,88957.0,T-70590-A,PRESS_3,0.802,282539.0,C,Active,SF-100497,LATAM,T. Novak,25,2026-04-27,Industrial,17053,354689.98,Medium,OEM,M18-AFLAS GASKET 39,HALB,A,E,7.0,6.0,14.0,21.0,94.5,8.1,V-48009,SG-40,OPS-M18-AFLAS,N,PC,Press 8000T,M,12/5,12.0,5.0,41.8,0.78,1.0,2.0,"Available Capacity, hours",41.80000000000011,29.098589743589738,0.6961385106121928,OPS-M18-AFLAS,False,0.021701282051282047,RM-COMP-SILI,0.3,KG,RUBBER COMPOUND SILICONE,6.0,0.035,0.012,1.0474,0.314,Gaskets,Active,M18-AFLAS GASKET 39,4916.0,3331.0,2553.0,435.0,3333.0,752.0,526.0,100962.94,68451.89,169414.82,2026.04.03,OPS-M18-AFLAS,7497.0
Not approved,NW07_Northwind West Coast,NW07_MAT-200042,MAT-200042,M12-EPDM GASKET 03,0.652,EXTRUSION_1,T-70518-C,PRJ-EPSILON-0324,P01_NW07_Northwind West Coast,MAT-200042,M12-EPDM GASKET 03,0,9 2028,160,Gaskets,2028,9,NW07,Both,NW07,Gaskets,MAT-200042,M12-EPDM GASKET 03,24699.0,T-70518-C,EXTRUSION_1,0.652,219716.0,D,Active,SF-100323,LATAM,J. Park,90,2026-04-11,Oil & Gas,54353,1156873.81,Large,Partner,M12-EPDM GASKET 03,HALB,A,F,21.0,8.0,30.0,45.0,30.72,30.66,V-75721,SG-77,OPS-M12-EPDM,N,PC,Extrusion line A,M,8/5,8.0,5.0,26.54,0.7885,1.0,2.0,"Available Capacity, hours",26.53999999999997,12.33237179487179,0.4646711301760288,OPS-M12-EPDM,True,0.08372243589743592,RM-COMP-NBR,0.395,KG,RUBBER COMPOUND NBR70,4.0,0.024,0.011,1.0353,0.409,Gaskets,Active,M12-EPDM GASKET 03,955.0,680.0,349.0,112.0,2372.0,967.0,677.0,16009.29,39763.38,55772.66,2026.04.03,OPS-M12-EPDM,2360.0
Not approved,NW07_Northwind West Coast,NW07_MAT-200042,MAT-200042,M12-EPDM GASKET 03,0.652,EXTRUSION_1,T-70518-C,PRJ-EPSILON-0324,P01_NW07_Northwind West Coast,MAT-200042,M12-EPDM GASKET 03,0,9 2028,160,Gaskets,2028,9,NW07,Both,NW07,Gaskets,MAT-200042,M12-EPDM GASKET 03,24699.0,T-70518-C,EXTRUSION_1,0.652,219716.0,D,Active,SF-100323,LATAM,J. Park,90,2026-04-11,Oil & Gas,54353,1156873.81,Large,Partner,M12-EPDM GASKET 03,HALB,A,F,21.0,8.0,30.0,45.0,30.72,30.66,V-75721,SG-77,OPS-M12-EPDM,N,PC,Extrusion line A,M,8/5,8.0,5.0,26.54,0.7885,1.0,2.0,"Available Capacity, hours",26.53999999999997,12.33237179487179,0.4646711301760288,OPS-M12-EPDM,True,0.08372243589743592,RM-COMP-HNBR,0.441,KG,RUBBER COMPOUND HNBR60,4.0,0.053,0.013,1.0667,0.47,Gaskets,Active,M12-EPDM GASKET 03,955.0,680.0,349.0,112.0,2372.0,967.0,677.0,16009.29,39763.38,55772.66,2026.04.03,OPS-M12-EPDM,2360.0
Not approved,Missing plant,_,,M6-FKM GASKET 04,Missing CT,Missing WC,Missing tool,PRJ-OMEGA-0194,,,,0,9 2028,8010,Gaskets,2028,9,,,,,,,,,,,,,,SF-100193,LATAM,K. Suzuki,90,2026-10-26,Food & Beverage,22893,449103.14,Large,OEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Not approved,NW06_Northwind Southeast,NW06_MAT-200777,MAT-200777,M8-NBR GASKET 18,0.406,PRESS_2,T-70198-A,PRJ-ALPHA-0349,P01_NW06_Northwind Southeast,MAT-200777,M8-NBR GASKET 18,0,9 2028,3236,Gaskets,2028,9,NW06,Both,NW06,Gaskets,MAT-200777,M8-NBR GASKET 18,81902.0,T-70198-A,PRESS_2,0.406,124143.0,A,Active,SF-100348,LATAM,C. Moreau,25,2026-08-26,Refrigeration,48356,158432.11,Small,Distributor,M8-NBR GASKET 18,HALB,A,E,14.0,3.0,14.0,35.0,74.19,53.63,V-66834,SG-109,OPS-M8-NBR,Y,PC,Press 5500T,M,12/5,12.0,5.0,41.8,0.78,1.0,2.0,"Available Capacity, hours",41.80000000000011,26.455,0.6328947368421035,OPS-M8-NBR,False,0.09282756410256411,RM-COMP-AFLAS,0.388,KG,RUBBER COMPOUND AFLAS,6.0,0.053,0.006,1.0593,0.411,Gaskets,Active,M8-NBR GASKET 18,572.0,535.0,277.0,87.0,994.0,932.0,652.0,1910.46,3319.92,5230.37,2026.04.03,OPS-M8-NBR,634.0
Not approved,NW06_Northwind Southeast,NW06_MAT-200777,MAT-200777,M8-NBR GASKET 18,0.406,PRESS_2,T-70198-A,PRJ-ALPHA-0349,P01_NW06_Northwind Southeast,MAT-200777,M8-NBR GASKET 18,0,9 2028,3236,Gaskets,2028,9,NW06,Both,NW06,Gaskets,MAT-200777,M8-NBR GASKET 18,81902.0,T-70198-A,PRESS_2,0.406,124143.0,A,Active,SF-100348,LATAM,C. Moreau,25,2026-08-26,Refrigeration,48356,158432.11,Small,Distributor,M8-NBR GASKET 18,HALB,A,E,14.0,3.0,14.0,35.0,74.19,53.63,V-66834,SG-109,OPS-M8-NBR,Y,PC,Press 5500T,M,12/5,12.0,5.0,41.8,0.78,1.0,2.0,"Available Capacity, hours",41.80000000000011,26.455,0.6328947368421035,OPS-M8-NBR,False,0.09282756410256411,RM-COMP-HNBR,0.362,KG,RUBBER COMPOUND HNBR60,2.0,0.014,0.022,1.0363,0.375,Gaskets,Active,M8-NBR GASKET 18,572.0,535.0,277.0,87.0,994.0,932.0,652.0,1910.46,3319.92,5230.37,2026.04.03,OPS-M8-NBR,634.0
Not approved,NW02_Northwind Heartland,NW02_MAT-101145,MAT-101145,XL520/PL.46 304TL 0.8mm,1.836,PRESS_6,T-70564-A,PRJ-DELTA-0406,P01_NW02_Northwind Heartland,MAT-101145,XL520/PL.46 304TL 0.8mm,0,9 2028,10666,Gaskets,2028,9,NW02,Both,NW02,Plates,MAT-101145,XL520/PL.46 304TL 0.8mm,207250.0,T-70564-A,PRESS_6,1.836,226155.0,C,Phase-out,SF-100405,APAC-East,T. Novak,10,2026-09-02,Industrial,12045,1155637.84,Large,OEM,XL520/PL.46 304TL 0.8mm,HALB,C,X,21.0,6.0,21.0,14.0,33.56,104.65,V-38482,SG-65,OPS-XL520,Y,PC,Press 13900T,L,24/5,24.0,5.0,88.4,0.82,2.0,3.0,"Available Capacity, hours",88.39999999999976,69.94519230769231,0.7912352071005938,OPS-XL520,False,0.04905192307692309,RM-COIL-SS304,12.046,KG,COIL SS304 1250mm 0.4mm,2.0,0.022,0.024,1.0465,12.606,Plates,Active,XL520/PL.46 304TL 0.8mm,10861.0,7751.0,4728.0,1073.0,1666.0,401.0,281.0,518242.16,79494.65,597736.81,2026.04.03,OPS-XL520,12126.0
Not approved,NW12_Northwind Cerrado,NW12_MAT-101037,MAT-101037,XL520/PL.38 304TL 0.8mm,1.888,PRESS_3,T-70185-A,PRJ-BETA-0705,P01_NW12_Northwind Cerrado,MAT-101037,XL520/PL.38 304TL 0.8mm,0,9 2028,7825,Gaskets,2028,9,NW12,Both,NW12,Plates,MAT-101037,XL520/PL.38 304TL 0.8mm,179343.0,T-70185-A,PRESS_3,1.888,238877.0,B,Active,SF-100704,EMEA-West,M. Akiyama,25,2026-10-26,Marine,49116,972252.59,Strategic,Direct,XL520/PL.38 304TL 0.8mm,ROH,B,F,21.0,8.0,7.0,21.0,101.45,187.35,V-18514,SG-58,OPS-XL520,Y,PC,Press 8000T,M,8/5,8.0,5.0,24.6,0.74,1.0,2.0,"Available Capacity, hours",24.599999999999937,11.858653846153846,0.4820590994371494,OPS-XL520,False,0.1084198717948718,RM-COIL-SS304,12.757,KG,COIL SS304 1250mm 0.4mm,3.0,0.014,0.017,1.0312,13.155,Plates,Active,XL520/PL.38 304TL 0.8mm,8148.0,7621.0,2564.0,881.0,2084.0,883.0,618.0,408937.83,104593.33,513531.16,2026.04.03,OPS-XL520,9349.0
Not approved,NW12_Northwind Cerrado,NW12_MAT-101037,MAT-101037,XL520/PL.38 304TL 0.8mm,1.888,PRESS_3,T-70185-A,PRJ-BETA-0705,P01_NW12_Northwind Cerrado,MAT-101037,XL520/PL.38 304TL 0.8mm,0,9 2028,7825,Gaskets,2028,9,NW12,Both,NW12,Plates,MAT-101037,XL520/PL.38 304TL 0.8mm,179343.0,T-70185-A,PRESS_3,1.888,238877.0,B,Active,SF-100704,EMEA-West,M. Akiyama,25,2026-10-26,Marine,49116,972252.59,Strategic,Direct,XL520/PL.38 304TL 0.8mm,ROH,B,F,21.0,8.0,7.0,21.0,101.45,187.35,V-18514,SG-58,OPS-XL520,Y,PC,Press 8000T,M,8/5,8.0,5.0,24.6,0.74,1.0,2.0,"Available Capacity, hours",24.599999999999937,11.858653846153846,0.4820590994371494,OPS-XL520,False,0.1084198717948718,RM-COIL-AL,10.338,KG,COIL ALUMINUM 1300mm 0.6mm,4.0,0.052,0.019,1.072,11.082,Plates,Active,XL520/PL.38 304TL 0.8mm,8148.0,7621.0,2564.0,881.0,2084.0,883.0,618.0,408937.83,104593.33,513531.16,2026.04.03,OPS-XL520,9349.0
Not approved,NW13_Northwind Andes,NW13_MAT-100203,MAT-100203,HT80/PL.04 304TL 0.5mm,1.391,PRESS_4,T-70199-A,PRJ-GAMMA-0034,P01_NW13_Northwind Andes,MAT-100203,HT80/PL.04 304TL 0.5mm,0,9 2028,7492,Gaskets,2028,9,NW13,Both,NW13,Plates,MAT-100203,HT80/PL.04 304TL 0.5mm,141335.0,T-70199-A,PRESS_4,1.391,207502.0,A,Phase-out,SF-100033,EMEA-West,K. Suzuki,90,2026-06-05,Food & Beverage,28726,329207.7,Medium,Distributor,HT80/PL.04 304TL 0.5mm,FERT,B,X,21.0,8.0,7.0,35.0,86.22,75.44,V-76117,SG-47,OPS-HT80,N,PC,Press 13900T,L,24/5,24.0,5.0,81.2,0.76,2.0,3.0,"Available Capacity, hours",81.20000000000017,38.726089743589746,0.4769222874826313,OPS-HT80,True,0.04833461538461537,RM-COIL-SS304,12.998,KG,COIL SS304 1250mm 0.4mm,2.0,0.055,0.01,1.0655,13.849,Plates,Active,HT80/PL.04 304TL 0.5mm,675.0,490.0,450.0,28.0,264.0,271.0,190.0,19706.55,7707.45,27414.01,2026.04.03,OPS-HT80,668.0
Not approved,NW05_Northwind Pacific,NW05_MAT-200047,MAT-200047,M22-NBR GASKET 08,0.691,GRINDING_1,T-70611-D,PRJ-EPSILON-0286,P01_NW05_Northwind Pacific,MAT-200047,M22-NBR GASKET 08,0,9 2028,4202,Gaskets,2028,9,NW05,Both,NW05,Gaskets,MAT-200047,M22-NBR GASKET 08,134588.0,T-70611-D,GRINDING_1,0.691,94423.0,A,Active,SF-100285,APAC-East,A. Meyer,75,2026-08-08,District Heating,20327,242441.12,Medium,Direct,M22-NBR GASKET 08,HALB,C,F,10.0,4.0,14.0,45.0,90.79,137.54,V-36924,SG-16,OPS-M22-NBR,Y,PC,Grinding line,S,8/5,8.0,5.0,27.3,0.8075,1.0,1.0,"Available Capacity, hours",27.300000000000075,13.930705128205126,0.5102822391283915,OPS-M22-NBR,True,0.15176346153846143,RM-COMP-SILI,0.255,KG,RUBBER COMPOUND SILICONE,6.0,0.023,0.01,1.0332,0.263,Gaskets,Active,M22-NBR GASKET 08,5942.0,4122.0,4015.0,443.0,2428.0,245.0,172.0,41198.75,16834.5,58033.25,2026.04.03,OPS-M22-NBR,8125.0
Not approved,NW05_Northwind Pacific,NW05_MAT-200047,MAT-200047,M22-NBR GASKET 08,0.691,GRINDING_1,T-70611-D,PRJ-EPSILON-0286,P01_NW05_Northwind Pacific,MAT-200047,M22-NBR GASKET 08,0,9 2028,4202,Gaskets,2028,9,NW05,Both,NW05,Gaskets,MAT-200047,M22-NBR GASKET 08,134588.0,T-70611-D,GRINDING_1,0.691,94423.0,A,Active,SF-100285,APAC-East,A. Meyer,75,2026-08-08,District Heating,20327,242441.12,Medium,Direct,M22-NBR GASKET 08,HALB,C,F,10.0,4.0,14.0,45.0,90.79,137.54,V-36924,SG-16,OPS-M22-NBR,Y,PC,Grinding line,S,8/5,8.0,5.0,27.3,0.8075,1.0,1.0,"Available Capacity, hours",27.300000000000075,13.930705128205126,0.5102822391283915,OPS-M22-NBR,True,0.15176346153846143,RM-COMP-HNBR,0.43,KG,RUBBER COMPOUND HNBR60,8.0,0.034,0.015,1.0495,0.451,Gaskets,Active,M22-NBR GASKET 08,5942.0,4122.0,4015.0,443.0,2428.0,245.0,172.0,41198.75,16834.5,58033.25,2026.04.03,OPS-M22-NBR,8125.0
Not approved,NW10_Northwind Baltics,NW10_MAT-100592,MAT-100592,XL420/PL.43 304TL 0.8mm,2.419,PRESS_4,T-70362-A,PRJ-DELTA-0210,P01_NW10_Northwind Baltics,MAT-100592,XL420/PL.43 304TL 0.8mm,0,9 2028,6366,Gaskets,2028,9,NW10,Both,NW10,Plates,MAT-100592,XL420/PL.43 304TL 0.8mm,206614.0,T-70362-A,PRESS_4,2.419,214148.0,C,Active,SF-100209,EMEA-East,T. Novak,10,2026-04-24,Refrigeration,32395,777000.19,Large,Partner,XL420/PL.43 304TL 0.8mm,HALB,B,X,7.0,2.0,14.0,45.0,41.0,85.87,V-77247,SG-87,OPS-XL420,Y,PC,Press 13900T,L,24/5,24.0,5.0,82.4,0.77,2.0,3.0,"Available Capacity, hours",82.39999999999978,43.91532051282052,0.5329529188449107,OPS-XL420,False,0.15968397435897433,RM-COIL-SS304,9.937,KG,COIL SS304 1250mm 0.4mm,8.0,0.044,0.014,1.0586,10.519,Plates,Active,XL420/PL.43 304TL 0.8mm,8584.0,7190.0,6210.0,860.0,1969.0,1040.0,728.0,420705.66,96501.57,517207.23,2026.04.03,OPS-XL420,9513.0
Not approved,NW06_Northwind Southeast,NW06_MAT-100643,MAT-100643,PRO-12X/PL.44 304TL 0.5mm,1.418,PRESS_3,T-70367-C,PRJ-EPSILON-0319,P01_NW06_Northwind Southeast,MAT-100643,PRO-12X/PL.44 304TL 0.5mm,0,9 2028,2322,Gaskets,2028,9,NW06,Both,NW06,Plates,MAT-100643,PRO-12X/PL.44 304TL 0.5mm,209173.0,T-70367-C,PRESS_3,1.418,237554.0,B,Phase-out,SF-100318,APAC-East,K. Suzuki,10,2026-04-20,District Heating,51243,87091.03,Medium,Direct,PRO-12X/PL.44 304TL 0.5mm,ROH,A,F,14.0,2.0,14.0,14.0,43.25,182.01,V-64285,SG-55,OPS-PRO-12X,Y,PC,Press 8000T,M,12/5,12.0,5.0,41.8,0.78,1.0,2.0,"Available Capacity, hours",41.80000000000011,29.098589743589738,0.6961385106121928,OPS-PRO-12X,False,0.022346153846153852,RM-COIL-AL,5.606,KG,COIL ALUMINUM 1300mm 0.6mm,8.0,0.055,0.023,1.0793,6.051,Plates,Active,PRO-12X/PL.44 304TL 0.5mm,8908.0,8033.0,5131.0,1077.0,1686.0,863.0,604.0,373860.77,70759.91,444620.68,2026.04.03,OPS-PRO-12X,9731.0
Not approved,NW01_Northwind Midwest,NW01_MAT-101017,MAT-101017,MX200/PL.18 304TL 0.6mm,1.159,PRESS_3,T-70123-A,PRJ-EPSILON-0404,P01_NW01_Northwind Midwest,MAT-101017,MX200/PL.18 304TL 0.6mm,0,9 2028,7709,Gaskets,2028,9,NW01,Both,NW01,Plates,MAT-101017,MX200/PL.18 304TL 0.6mm,240496.0,T-70123-A,PRESS_3,1.159,259272.0,A,Active,SF-100403,LATAM,C. Moreau,10,2026-11-13,Industrial,13520,843227.6,Small,Distributor,MX200/PL.18 304TL 0.6mm,ROH,C,E,10.0,4.0,30.0,14.0,41.4,51.11,V-58469,SG-90,OPS-MX200,Y,PC,Press 8000T,M,12/5,12.0,5.0,43.0,0.8,1.0,2.0,"Available Capacity, hours",43.0,27.945256410256423,0.6498896839594517,OPS-MX200,False,0.03763589743589744,RM-COIL-AL,5.308,KG,COIL ALUMINUM 1300mm 0.6mm,6.0,0.047,0.012,1.0596,5.624,Plates,Active,MX200/PL.18 304TL 0.6mm,5356.0,4790.0,3777.0,862.0,2936.0,232.0,162.0,84252.82,46184.89,130437.72,2026.04.03,OPS-MX200,8060.0
Not approved,NW01_Northwind Midwest,NW01_MAT-101017,MAT-101017,MX200/PL.18 304TL 0.6mm,1.159,PRESS_3,T-70123-A,PRJ-EPSILON-0404,P01_NW01_Northwind Midwest,MAT-101017,MX200/PL.18 304TL 0.6mm,0,9 2028,7709,Gaskets,2028,9,NW01,Both,NW01,Plates,MAT-101017,MX200/PL.18 304TL 0.6mm,240496.0,T-70123-A,PRESS_3,1.159,259272.0,A,Active,SF-100403,LATAM,C. Moreau,10,2026-11-13,Industrial,13520,843227.6,Small,Distributor,MX200/PL.18 304TL 0.6mm,ROH,C,E,10.0,4.0,30.0,14.0,41.4,51.11,V-58469,SG-90,OPS-MX200,Y,PC,Press 8000T,M,12/5,12.0,5.0,43.0,0.8,1.0,2.0,"Available Capacity, hours",43.0,27.945256410256423,0.6498896839594517,OPS-MX200,False,0.03763589743589744,RM-COIL-SS316,7.954,KG,COIL SS316 1250mm 0.5mm,6.0,0.039,0.022,1.0619,8.446,Plates,Active,MX200/PL.18 304TL 0.6mm,5356.0,4790.0,3777.0,862.0,2936.0,232.0,162.0,84252.82,46184.89,130437.72,2026.04.03,OPS-MX200,8060.0
Not approved,NW03_Northwind Carpathia,NW03_MAT-101094,MAT-101094,S140/PL.45 304TL 0.3mm,1.291,PRES_8_1,T-70038-A,PRJ-GAMMA-0414,P01_NW03_Northwind Carpathia,MAT-101094,S140/PL.45 304TL 0.3mm,0,9 2028,1546,Gaskets,2028,9,NW03,Both,NW03,Plates,MAT-101094,S140/PL.45 304TL 0.3mm,213119.0,T-70038-A,PRES_8_1,1.291,275296.0,C,Active,SF-100413,EMEA-West,P. Kovac,75,2026-04-09,Marine,28700,421642.76,Medium,Distributor,S140/PL.45 304TL 0.3mm,ROH,C,X,5.0,8.0,14.0,14.0,84.8,43.54,V-34647,SG-44,OPS-S140,N,PC,Press 13900T,L,24/5,24.0,5.0,81.2,0.76,2.0,3.0,"Available Capacity, hours",81.20000000000017,47.46756410256409,0.5845759125931526,OPS-S140,False,0.1280288461538461,RM-COIL-TI,4.435,KG,COIL TITANIUM 1200mm 0.4mm,3.0,0.043,0.024,1.068,4.737,Plates,Active,S140/PL.45 304TL 0.3mm,6584.0,4279.0,5313.0,953.0,1594.0,314.0,220.0,41968.89,10160.76,52129.65,2026.04.03,OPS-S140,7864.0
Not approved,NW13_Northwind Andes,NW13_MAT-100246,MAT-100246,PRO-9X/PL.47 304TL 0.5mm,1.725,PRESS_3,T-70255-D,PRJ-BETA-0157,P01_NW13_Northwind Andes,MAT-100246,PRO-9X/PL.47 304TL 0.5mm,0,9 2028,4562,Gaskets,2028,9,NW13,Both,NW13,Plates,MAT-100246,PRO-9X/PL.47 304TL 0.5mm,158416.0,T-70255-D,PRESS_3,1.725,256033.0,C,Phase-out,SF-100156,EMEA-East,J. Park,25,2026-05-16,Marine,52318,1008626.18,Strategic,OEM,PRO-9X/PL.47 304TL 0.5mm,FERT,C,E,14.0,3.0,30.0,45.0,69.41,117.78,V-94865,SG-95,OPS-PRO-9X,Y,PC,Press 8000T,M,8/5,8.0,5.0,25.4,0.76,1.0,2.0,"Available Capacity, hours",25.400000000000063,15.86288461538461,0.6245230163537233,OPS-PRO-9X,False,0.08633205128205128,RM-COIL-AL,7.151,KG,COIL ALUMINUM 1300mm 0.6mm,6.0,0.045,0.029,1.0753,7.689,Plates,Active,PRO-9X/PL.47 304TL 0.5mm,11862.0,9586.0,5325.0,996.0,2648.0,185.0,130.0,285638.93,63764.28,349403.21,2026.04.03,OPS-PRO-9X,14325.0
Not approved,NW01_Northwind Midwest,NW01_MAT-101487,MAT-101487,HT80/PL.38 304TL 0.4mm,1.993,PRESS_5,T-70400-A,PRJ-DELTA-0163,P01_NW01_Northwind Midwest,MAT-101487,HT80/PL.38 304TL 0.4mm,0,9 2028,3709,Gaskets,2028,9,NW01,Both,NW01,Plates,MAT-101487,HT80/PL.38 304TL 0.4mm,61273.0,T-70400-A,PRESS_5,1.993,303344.0,C,Active,SF-100162,EMEA-East,M. Silva,90,2026-05-19,District Heating,48377,892882.96,Small,OEM,HT80/PL.38 304TL 0.4mm,HALB,B,E,21.0,3.0,14.0,45.0,31.92,143.1,V-68488,SG-101,OPS-HT80,N,PC,Press 11000T,L,24/5,24.0,5.0,86.0,0.8,2.0,3.0,"Available Capacity, hours",86.0,70.53275641025641,0.8201483303518188,OPS-HT80,False,0.1037775641025641,RM-COIL-TI,7.841,KG,COIL TITANIUM 1200mm 0.4mm,3.0,0.031,0.007,1.0382,8.141,Plates,Active,HT80/PL.38 304TL 0.4mm,7804.0,4070.0,4483.0,22.0,2084.0,1146.0,802.0,88636.05,23669.6,112305.65,2026.04.03,OPS-HT80,8742.0
Not approved,NW10_Northwind Baltics,NW10_MAT-101068,MAT-101068,S62/PL.19 304TL 0.6mm,1.178,PRESS_3,T-70282-D,PRJ-ALPHA-0423,P01_NW10_Northwind Baltics,MAT-101068,S62/PL.19 304TL 0.6mm,0,9 2028,1219,Gaskets,2028,9,NW10,Both,NW10,Plates,MAT-101068,S62/PL.19 304TL 0.6mm,132250.0,T-70282-D,,1.178,117909.0,A,Active,SF-100422,LATAM,P. Kovac,75,2026-03-15,Data Center,59021,151172.99,Medium,Direct,S62/PL.19 304TL 0.6mm,FERT,A,E,10.0,4.0,14.0,45.0,70.19,164.39,V-40501,SG-117,OPS-S62,Y,PC,,,,,,,,,,,,,,OPS-S62,False,0.13201923076923086,RM-COIL-HC276,7.326,KG,COIL HASTELLOY C276 1250mm 0.5mm,2.0,0.037,0.024,1.0619,7.779,Plates,Active,S62/PL.19 304TL 0.6mm,4964.0,2529.0,3567.0,2.0,1270.0,190.0,133.0,72518.26,18553.22,91071.48,2026.04.03,OPS-S62,6044.0
Not approved,NW11_Northwind Levant,NW11_MAT-101428,MAT-101428,S62/PL.29 304TL 0.3mm,1.19,PRESS_2,T-70319-B,PRJ-DELTA-0565,P01_NW11_Northwind Levant,MAT-101428,S62/PL.29 304TL 0.3mm,0,9 2028,8617,Gaskets,2028,9,NW11,Both,NW11,Plates,MAT-101428,S62/PL.29 304TL 0.3mm,970.0,T-70319-B,PRESS_2,1.19,245778.0,A,Active,SF-100564,,L. Tran,90,2026-02-12,Industrial,41061,775357.45,Strategic,Direct,S62/PL.29 304TL 0.3mm,FERT,C,E,21.0,8.0,30.0,45.0,85.44,117.27,V-78365,SG-36,OPS-S62,N,PC,Press 5500T,M,12/6,12.0,6.0,43.56,0.73,1.5,2.0,"Available Capacity, hours",43.56000000000013,34.518525641025654,0.7924363094817619,OPS-S62,False,0.11791602564102568,RM-COIL-SS304,7.479,KG,COIL SS304 1250mm 0.4mm,2.0,0.021,0.022,1.0435,7.804,Plates,Active,S62/PL.29 304TL 0.3mm,800.0,566.0,347.0,34.0,595.0,653.0,457.0,17374.68,12922.41,30297.09,2026.04.03,OPS-S62,742.0
Not approved,NW11_Northwind Levant,NW11_MAT-100911,MAT-100911,HT80/PL.12 304TL 0.8mm,1.624,PRESS_4,T-70610-C,PRJ-DELTA-0689,P01_NW11_Northwind Levant,MAT-100911,HT80/PL.12 304TL 0.8mm,0,9 2028,6236,Gaskets,2028,9,NW11,Both,NW11,Plates,MAT-100911,HT80/PL.12 304TL 0.8mm,61081.0,T-70610-C,PRESS_4,1.624,279912.0,C,Active,SF-100688,EMEA-West,H. Lindqvist,90,2026-05-11,Pharma,38179,329557.34,Large,OEM,HT80/PL.12 304TL 0.8mm,ROH,C,F,21.0,2.0,21.0,21.0,92.13,66.37,V-31381,SG-73,OPS-HT80,N,PC,Press 11000T,L,24/5,24.0,5.0,77.6,0.73,2.0,3.0,"Available Capacity, hours",77.60000000000021,33.524166666666645,0.4320124570446721,OPS-HT80,False,0.14409038461538465,RM-COIL-TI,10.555,KG,COIL TITANIUM 1200mm 0.4mm,2.0,0.018,0.025,1.0434,11.013,Plates,Active,HT80/PL.12 304TL 0.8mm,5991.0,3389.0,2239.0,654.0,744.0,1091.0,764.0,115291.83,14317.66,129609.49,2026.04.03,OPS-HT80,5644.0
Not approved,Missing plant,_,,M20-SILI GASKET 37,Missing CT,Missing WC,Missing tool,PRJ-GAMMA-0247,,,,0,9 2028,599,Gaskets,2028,9,,,,,,,,,,,,,,SF-100246,,A. Meyer,90,2026-04-03,Oil & Gas,38281,429457.01,Large,Partner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
