Status,Connector RCCP pivot,Connector Plant_Material nr,Material number,Material Description,Cycle time,Work center,Tool number,Project_name,Gasket Factory,Gasket Final,Gasket Description,All delayed,demand_month,demand_pcs,product_type,demand_year,demand_month_num,pipeline_plant,factory_production_type,Plant_2_6,Type_2_6,Sap code_2_6,Material description_2_6,Total QTY_2_6,Tool No._2_6,Work center_2_6,Cycle times Standard Value (Machine)_2_6,OPS plan GD_2_6,Rev no_2_6,Material Status_2_6,Project ID,Region,Owner,Probability,Requested delivery date,Customer segment,Total expected PCS,Total expected EUR,Revenue tier,Submission channel,Description_2_3,Material Type_2_3,ABC (SAP)_2_3,Procurement Type_2_3,In House Production Time (WD)_2_3,Production LT Weeks_2_3,Transportation Lanes Lead Time (CD)_2_3,Planned Delivery Time (MARC) (CD)_2_3,Standard Cost in EUR_2_3,Avg Sales Price in EUR_2_3,G37 - Vendor_2_3,P45 - Supply Group_2_3,P55 - Operations Group_2_3,Is Network Material_2_3,Base Unit of Measure_2_3,WC-Description long_2_5,Size_2_5,Weekly Schedule_2_5,Hours_2_5,Days_2_5,Weekly available time_2_5,OEE (in %)_2_5,Daily breaks (in H)_2_5,NR of stands per WC_2_5,AP Limit_2_5,cap_avg_available_hrs_per_week,cap_avg_load_hrs_per_week,cap_utilization_pct,P80 - Plant Material: Operations Group,P80 - Plant Material: Mixed MRP,ops_avg_planned_pcs_per_week,Component Material code,Component Quantity,Component BUoM,Component Description,Production LT in Weeks,Component Scrap (perc),Assembly Scrap (perc),Total Scrap Factor,Effective Component Quantity,Comp Plate/Gasket,BOM Status,Header Description,Stock Qty_3_1,ATP Quantity_3_1,ATP Qty (allow negative)_3_1,Reserved Stock Qty_3_1,Stock in Transit Qty_3_1,Safety Stock Qty_3_1,Minimum Safety Stock Qty_3_1,Stock Value (EUR)_3_1,Stock in Transit Value (EUR)_3_1,Total Stock Value (EUR)_3_1,Calendar day_3_1,Operation Group_3_1,inv_usable_qty_3_1
Not approved,NW06_Northwind Southeast,NW06_MAT-200183,MAT-200183,M22-NBR GASKET 24,0.655,PRESS_2,T-70083-C,PRJ-ALPHA-0421,P01_NW06_Northwind Southeast,MAT-200183,M22-NBR GASKET 24,0,2 2028,1704,Gaskets,2028,2,NW06,Both,NW06,Gaskets,MAT-200183,M22-NBR GASKET 24,20140.0,T-70083-C,PRESS_2,0.655,222695.0,B,Active,SF-100420,,M. Akiyama,90,2026-07-27,Oil & Gas,19714,1001087.35,Large,Direct,M22-NBR GASKET 24,FERT,A,X,5.0,8.0,14.0,14.0,113.08,51.0,V-26987,SG-80,OPS-M22-NBR,Y,PC,Press 5500T,M,12/5,12.0,5.0,41.8,0.78,1.0,2.0,"Available Capacity, hours",41.80000000000011,26.455,0.6328947368421035,OPS-M22-NBR,True,0.16239871794871788,RM-COMP-AFLAS,0.443,KG,RUBBER COMPOUND AFLAS,3.0,0.049,0.018,1.0679,0.473,Gaskets,Active,M22-NBR GASKET 24,4044.0,2285.0,1762.0,311.0,791.0,1102.0,771.0,72809.1,14241.34,87050.44,2026.04.03,OPS-M22-NBR,3733.0
Not approved,NW09_Northwind Alpine,NW09_MAT-200696,MAT-200696,M10-BFG GASKET 17,0.589,EXTRUSION_1,T-70328-D,PRJ-ALPHA-0673,P01_NW09_Northwind Alpine,MAT-200696,M10-BFG GASKET 17,0,2 2028,1412,Gaskets,2028,2,NW09,Both,NW09,Gaskets,MAT-200696,M10-BFG GASKET 17,43170.0,T-70328-D,EXTRUSION_1,0.589,119429.0,C,Active,SF-100672,EMEA-West,K. Suzuki,90,2026-04-28,Oil & Gas,32146,516182.48,Small,OEM,M10-BFG GASKET 17,FERT,C,F,21.0,6.0,30.0,60.0,1.76,30.37,V-95303,SG-99,OPS-M10-BFG,N,PC,Extrusion line A,M,12/5,12.0,5.0,39.46,0.741,1.0,2.0,"Available Capacity, hours",39.46000000000003,27.91833333333333,0.7075097144787965,OPS-M10-BFG,True,0.07821410256410262,RM-COMP-NBR,0.393,KG,RUBBER COMPOUND NBR70,8.0,0.034,0.01,1.0443,0.41,Gaskets,Active,M10-BFG GASKET 17,8891.0,7134.0,6020.0,1085.0,3378.0,1171.0,820.0,36142.74,13731.88,49874.62,2026.04.03,OPS-M10-BFG,11098.0
Not approved,NW06_Northwind Southeast,NW06_MAT-200595,MAT-200595,M6-FKM GASKET 36,0.273,PRESS_1,T-70602-B,PRJ-BETA-0588,P01_NW06_Northwind Southeast,MAT-200595,M6-FKM GASKET 36,0,2 2028,10135,Gaskets,2028,2,NW06,Both,NW06,Gaskets,MAT-200595,M6-FKM GASKET 36,57305.0,T-70602-B,PRESS_1,0.273,280999.0,B,Active,SF-100587,APAC-East,K. Suzuki,25,2026-07-23,Food & Beverage,2887,818199.47,Strategic,Direct,M6-FKM GASKET 36,FERT,C,X,10.0,3.0,21.0,21.0,6.06,144.75,V-35501,SG-77,OPS-M6-FKM,N,PC,Press 3300T,S,12/5,12.0,5.0,41.8,0.78,1.0,1.0,"Available Capacity, hours",41.80000000000011,20.958012820512817,0.501387866519444,OPS-M6-FKM,True,0.06440769230769233,RM-COMP-AFLAS,0.504,KG,RUBBER COMPOUND AFLAS,6.0,0.054,0.023,1.0782,0.543,Gaskets,Active,M6-FKM GASKET 36,4355.0,4123.0,2851.0,792.0,1391.0,818.0,573.0,234438.05,74880.21,309318.27,2026.04.03,OPS-M6-FKM,4928.0
Not approved,NW11_Northwind Levant,NW11_MAT-200584,MAT-200584,M10-BFG GASKET 25,0.658,PRESS_3,T-70535-A,PRJ-EPSILON-0030,P01_NW11_Northwind Levant,MAT-200584,M10-BFG GASKET 25,0,2 2028,422,Gaskets,2028,2,NW11,Both,NW11,Gaskets,MAT-200584,M10-BFG GASKET 25,191381.0,T-70535-A,,0.658,303413.0,C,Active,SF-100029,EMEA-East,M. Silva,50,2026-07-21,Industrial,55013,719387.49,Strategic,Direct,M10-BFG GASKET 25,HALB,C,E,5.0,3.0,7.0,28.0,111.98,17.28,V-23707,SG-91,OPS-M10-BFG,N,PC,,,,,,,,,,,,,,OPS-M10-BFG,True,0.07924615384615384,RM-COMP-HNBR,0.434,KG,RUBBER COMPOUND HNBR60,3.0,0.052,0.026,1.0794,0.468,Gaskets,Active,M10-BFG GASKET 25,2354.0,1727.0,1719.0,67.0,834.0,96.0,67.0,112585.29,39887.91,152473.19,2026.04.03,OPS-M10-BFG,3092.0
Not approved,NW06_Northwind Southeast,NW06_MAT-200780,MAT-200780,M20-SILI GASKET 21,0.618,PRESS_3,T-70486-B,PRJ-OMEGA-0235,P01_NW06_Northwind Southeast,MAT-200780,M20-SILI GASKET 21,0,2 2028,9646,Gaskets,2028,2,NW06,Both,NW06,Gaskets,MAT-200780,M20-SILI GASKET 21,202883.0,T-70486-B,PRESS_3,0.618,93525.0,D,Active,SF-100234,,H. Lindqvist,10,2026-11-02,District Heating,3450,664618.26,Small,Distributor,M20-SILI GASKET 21,ROH,B,X,21.0,8.0,14.0,14.0,114.25,160.75,V-12440,SG-91,OPS-M20-SILI,N,PC,Press 8000T,M,12/5,12.0,5.0,41.8,0.78,1.0,2.0,"Available Capacity, hours",41.80000000000011,29.098589743589738,0.6961385106121928,OPS-M20-SILI,False,0.12780448717948725,RM-COMP-SILI,0.249,KG,RUBBER COMPOUND SILICONE,2.0,0.038,0.027,1.066,0.265,Gaskets,Active,M20-SILI GASKET 21,3963.0,3544.0,2338.0,476.0,1955.0,264.0,185.0,149212.66,73608.57,222821.23,2026.04.03,OPS-M20-SILI,5654.0
Not approved,Missing plant,_,,M20-SILI GASKET 29,Missing CT,Missing WC,Missing tool,PRJ-DELTA-0111,,,,0,2 2028,1426,Gaskets,2028,2,,,,,,,,,,,,,,SF-100110,APAC-South,L. Tran,25,2026-11-02,Food & Beverage,6196,616267.72,Small,Distributor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Not approved,NW07_Northwind West Coast,NW07_MAT-200236,MAT-200236,M20-SILI GASKET 37,0.934,PRESS_1,T-70601-B,PRJ-DELTA-0563,P01_NW07_Northwind West Coast,MAT-200236,M20-SILI GASKET 37,0,2 2028,2725,Gaskets,2028,2,NW07,Both,NW07,Gaskets,MAT-200236,M20-SILI GASKET 37,15184.0,T-70601-B,PRESS_1,0.934,28397.0,C,Active,SF-100562,,C. Moreau,50,2026-05-27,Oil & Gas,15172,384321.05,Small,Partner,M20-SILI GASKET 37,FERT,A,F,7.0,3.0,14.0,14.0,27.53,68.77,V-83173,SG-39,OPS-M20-SILI,N,PC,Press 3300T,S,8/5,8.0,5.0,28.2,0.83,1.0,1.0,"Available Capacity, hours",28.199999999999918,20.018141025641025,0.7098631569376271,OPS-M20-SILI,False,0.11976666666666663,RM-COMP-HNBR,0.387,KG,RUBBER COMPOUND HNBR60,2.0,0.027,0.008,1.0352,0.401,Gaskets,Active,M20-SILI GASKET 37,9178.0,7478.0,5337.0,1291.0,977.0,705.0,493.0,380177.61,40469.99,420647.6,2026.04.03,OPS-M20-SILI,9450.0
Not approved,NW07_Northwind West Coast,NW07_MAT-200236,MAT-200236,M20-SILI GASKET 37,0.934,PRESS_1,T-70601-B,PRJ-DELTA-0563,P01_NW07_Northwind West Coast,MAT-200236,M20-SILI GASKET 37,0,2 2028,2725,Gaskets,2028,2,NW07,Both,NW07,Gaskets,MAT-200236,M20-SILI GASKET 37,15184.0,T-70601-B,PRESS_1,0.934,28397.0,C,Active,SF-100562,,C. Moreau,50,2026-05-27,Oil & Gas,15172,384321.05,Small,Partner,M20-SILI GASKET 37,FERT,A,F,7.0,3.0,14.0,14.0,27.53,68.77,V-83173,SG-39,OPS-M20-SILI,N,PC,Press 3300T,S,8/5,8.0,5.0,28.2,0.83,1.0,1.0,"Available Capacity, hours",28.199999999999918,20.018141025641025,0.7098631569376271,OPS-M20-SILI,False,0.11976666666666663,RM-COMP-NBR,0.419,KG,RUBBER COMPOUND NBR70,2.0,0.033,0.011,1.0444,0.438,Gaskets,Active,M20-SILI GASKET 37,9178.0,7478.0,5337.0,1291.0,977.0,705.0,493.0,380177.61,40469.99,420647.6,2026.04.03,OPS-M20-SILI,9450.0
Not approved,NW12_Northwind Cerrado,NW12_MAT-200807,MAT-200807,M22-NBR GASKET 08,0.607,GRINDING_1,T-70588-D,PRJ-BETA-0260,P01_NW12_Northwind Cerrado,MAT-200807,M22-NBR GASKET 08,0,2 2028,9319,Gaskets,2028,2,NW12,Both,NW12,Gaskets,MAT-200807,M22-NBR GASKET 08,130819.0,T-70588-D,GRINDING_1,0.607,28557.0,A,Phase-out,SF-100259,EMEA-West,J. Park,25,2026-10-09,Pharma,23010,999725.21,Medium,Partner,M22-NBR GASKET 08,HALB,C,F,21.0,3.0,14.0,14.0,41.86,94.74,V-43902,SG-109,OPS-M22-NBR,N,PC,Grinding line,S,8/5,8.0,5.0,23.12,0.703,1.0,1.0,"Available Capacity, hours",23.119999999999923,10.817371794871793,0.46787940289238017,OPS-M22-NBR,True,0.08022628205128207,RM-COMP-FKM,0.497,KG,RUBBER COMPOUND FKM75,4.0,0.044,0.021,1.0659,0.53,Gaskets,Active,M22-NBR GASKET 08,6666.0,3534.0,4965.0,353.0,3030.0,365.0,255.0,252825.23,114920.56,367745.79,2026.04.03,OPS-M22-NBR,9331.0
Not approved,NW07_Northwind West Coast,NW07_MAT-200042,MAT-200042,M12-EPDM GASKET 03,0.652,EXTRUSION_1,T-70518-C,PRJ-EPSILON-0324,P01_NW07_Northwind West Coast,MAT-200042,M12-EPDM GASKET 03,0,2 2028,502,Gaskets,2028,2,NW07,Both,NW07,Gaskets,MAT-200042,M12-EPDM GASKET 03,24699.0,T-70518-C,EXTRUSION_1,0.652,219716.0,D,Active,SF-100323,LATAM,J. Park,90,2026-04-11,Oil & Gas,54353,1156873.81,Large,Partner,M12-EPDM GASKET 03,HALB,A,F,21.0,8.0,30.0,45.0,30.72,30.66,V-75721,SG-77,OPS-M12-EPDM,N,PC,Extrusion line A,M,8/5,8.0,5.0,26.54,0.7885,1.0,2.0,"Available Capacity, hours",26.53999999999997,12.33237179487179,0.4646711301760288,OPS-M12-EPDM,True,0.08372243589743592,RM-COMP-NBR,0.395,KG,RUBBER COMPOUND NBR70,4.0,0.024,0.011,1.0353,0.409,Gaskets,Active,M12-EPDM GASKET 03,955.0,680.0,349.0,112.0,2372.0,967.0,677.0,16009.29,39763.38,55772.66,2026.04.03,OPS-M12-EPDM,2360.0
Not approved,NW07_Northwind West Coast,NW07_MAT-200042,MAT-200042,M12-EPDM GASKET 03,0.652,EXTRUSION_1,T-70518-C,PRJ-EPSILON-0324,P01_NW07_Northwind West Coast,MAT-200042,M12-EPDM GASKET 03,0,2 2028,502,Gaskets,2028,2,NW07,Both,NW07,Gaskets,MAT-200042,M12-EPDM GASKET 03,24699.0,T-70518-C,EXTRUSION_1,0.652,219716.0,D,Active,SF-100323,LATAM,J. Park,90,2026-04-11,Oil & Gas,54353,1156873.81,Large,Partner,M12-EPDM GASKET 03,HALB,A,F,21.0,8.0,30.0,45.0,30.72,30.66,V-75721,SG-77,OPS-M12-EPDM,N,PC,Extrusion line A,M,8/5,8.0,5.0,26.54,0.7885,1.0,2.0,"Available Capacity, hours",26.53999999999997,12.33237179487179,0.4646711301760288,OPS-M12-EPDM,True,0.08372243589743592,RM-COMP-HNBR,0.441,KG,RUBBER COMPOUND HNBR60,4.0,0.053,0.013,1.0667,0.47,Gaskets,Active,M12-EPDM GASKET 03,955.0,680.0,349.0,112.0,2372.0,967.0,677.0,16009.29,39763.38,55772.66,2026.04.03,OPS-M12-EPDM,2360.0
Not approved,NW02_Northwind Heartland,NW02_MAT-100393,MAT-100393,MX200/PL.44 304TL 0.8mm,1.117,EXTRUSION_1,T-70638-C,PRJ-BETA-0599,P01_NW02_Northwind Heartland,MAT-100393,MX200/PL.44 304TL 0.8mm,0,2 2028,4699,Gaskets,2028,2,NW02,Both,NW02,Plates,MAT-100393,MX200/PL.44 304TL 0.8mm,40164.0,T-70638-C,EXTRUSION_1,1.117,153798.0,C,Active,SF-100598,EMEA-East,T. Novak,50,2026-07-23,Refrigeration,10589,715145.87,Medium,Direct,MX200/PL.44 304TL 0.8mm,HALB,B,F,10.0,4.0,14.0,28.0,47.75,97.86,V-99409,SG-35,OPS-MX200,N,PC,Extrusion line A,M,8/5,8.0,5.0,26.16,0.7789999999999999,1.0,2.0,"Available Capacity, hours",26.159999999999943,16.472500000000007,0.6296827217125399,OPS-MX200,True,0.128875641025641,RM-COIL-SS304,6.514,KG,COIL SS304 1250mm 0.4mm,8.0,0.048,0.017,1.0658,6.943,Plates,Active,MX200/PL.44 304TL 0.8mm,6385.0,3362.0,3683.0,115.0,252.0,352.0,246.0,25306.51,998.78,26305.3,2026.04.03,OPS-MX200,6285.0
Not approved,NW02_Northwind Heartland,NW02_MAT-100393,MAT-100393,MX200/PL.44 304TL 0.8mm,1.117,EXTRUSION_1,T-70638-C,PRJ-BETA-0599,P01_NW02_Northwind Heartland,MAT-100393,MX200/PL.44 304TL 0.8mm,0,2 2028,4699,Gaskets,2028,2,NW02,Both,NW02,Plates,MAT-100393,MX200/PL.44 304TL 0.8mm,40164.0,T-70638-C,EXTRUSION_1,1.117,153798.0,C,Active,SF-100598,EMEA-East,T. Novak,50,2026-07-23,Refrigeration,10589,715145.87,Medium,Direct,MX200/PL.44 304TL 0.8mm,HALB,B,F,10.0,4.0,14.0,28.0,47.75,97.86,V-99409,SG-35,OPS-MX200,N,PC,Extrusion line A,M,8/5,8.0,5.0,26.16,0.7789999999999999,1.0,2.0,"Available Capacity, hours",26.159999999999943,16.472500000000007,0.6296827217125399,OPS-MX200,True,0.128875641025641,RM-COIL-NI,6.531,KG,COIL NICKEL 1200mm 0.35mm,6.0,0.029,0.021,1.0506,6.861,Plates,Active,MX200/PL.44 304TL 0.8mm,6385.0,3362.0,3683.0,115.0,252.0,352.0,246.0,25306.51,998.78,26305.3,2026.04.03,OPS-MX200,6285.0
Not approved,NW06_Northwind Southeast,NW06_MAT-200836,MAT-200836,M20-SILI GASKET 37,0.789,PRESS_3,T-70657-C,PRJ-DELTA-0278,P01_NW06_Northwind Southeast,MAT-200836,M20-SILI GASKET 37,0,2 2028,1797,Gaskets,2028,2,NW06,Both,NW06,Gaskets,MAT-200836,M20-SILI GASKET 37,135929.0,T-70657-C,PRESS_3,0.789,58607.0,D,Active,SF-100277,,C. Moreau,10,2026-10-15,District Heating,59186,746710.67,Medium,Distributor,M20-SILI GASKET 37,ROH,B,X,14.0,2.0,14.0,14.0,119.05,121.98,V-92509,SG-94,OPS-M20-SILI,N,PC,Press 8000T,M,12/5,12.0,5.0,41.8,0.78,1.0,2.0,"Available Capacity, hours",41.80000000000011,29.098589743589738,0.6961385106121928,OPS-M20-SILI,True,0.03386666666666668,RM-COMP-NBR,0.316,KG,RUBBER COMPOUND NBR70,6.0,0.023,0.023,1.0465,0.331,Gaskets,Active,M20-SILI GASKET 37,7335.0,5241.0,3186.0,358.0,516.0,1059.0,741.0,360721.23,25375.89,386097.12,2026.04.03,OPS-M20-SILI,6792.0
Not approved,NW06_Northwind Southeast,NW06_MAT-200836,MAT-200836,M20-SILI GASKET 37,0.789,PRESS_3,T-70657-C,PRJ-DELTA-0278,P01_NW06_Northwind Southeast,MAT-200836,M20-SILI GASKET 37,0,2 2028,1797,Gaskets,2028,2,NW06,Both,NW06,Gaskets,MAT-200836,M20-SILI GASKET 37,135929.0,T-70657-C,PRESS_3,0.789,58607.0,D,Active,SF-100277,,C. Moreau,10,2026-10-15,District Heating,59186,746710.67,Medium,Distributor,M20-SILI GASKET 37,ROH,B,X,14.0,2.0,14.0,14.0,119.05,121.98,V-92509,SG-94,OPS-M20-SILI,N,PC,Press 8000T,M,12/5,12.0,5.0,41.8,0.78,1.0,2.0,"Available Capacity, hours",41.80000000000011,29.098589743589738,0.6961385106121928,OPS-M20-SILI,True,0.03386666666666668,RM-COMP-EPDM,0.264,KG,RUBBER COMPOUND EPDM80,6.0,0.059,0.016,1.0759,0.284,Gaskets,Active,M20-SILI GASKET 37,7335.0,5241.0,3186.0,358.0,516.0,1059.0,741.0,360721.23,25375.89,386097.12,2026.04.03,OPS-M20-SILI,6792.0
Not approved,NW07_Northwind West Coast,NW07_MAT-101300,MAT-101300,XL420/PL.01 304TL 0.7mm,1.983,PRESS_5,T-70028-A,PRJ-OMEGA-0641,P01_NW07_Northwind West Coast,MAT-101300,XL420/PL.01 304TL 0.7mm,0,2 2028,8620,Gaskets,2028,2,NW07,Both,NW07,Plates,MAT-101300,XL420/PL.01 304TL 0.7mm,20510.0,T-70028-A,PRESS_5,1.983,215577.0,A,Active,SF-100640,APAC-South,S. Iyer,10,2026-09-16,Food & Beverage,52858,311769.59,Strategic,Distributor,XL420/PL.01 304TL 0.7mm,HALB,A,X,5.0,8.0,30.0,60.0,103.1,52.32,V-48012,SG-87,OPS-XL420,N,PC,Press 13900T,L,24/5,24.0,5.0,89.6,0.83,2.0,3.0,"Available Capacity, hours",89.60000000000024,42.24147435897436,0.4714450263278376,OPS-XL420,True,0.10404423076923076,RM-COIL-AL,10.175,KG,COIL ALUMINUM 1300mm 0.6mm,2.0,0.041,0.023,1.0649,10.835,Plates,Active,XL420/PL.01 304TL 0.7mm,8817.0,8209.0,6117.0,855.0,1952.0,464.0,325.0,298494.61,66083.87,364578.48,2026.04.03,OPS-XL420,10305.0
Not approved,NW08_Northwind Iberia,NW08_MAT-100864,MAT-100864,S62/PL.15 304TL 0.8mm,0.974,PRESS_4,T-70173-C,PRJ-DELTA-0046,P01_NW08_Northwind Iberia,MAT-100864,S62/PL.15 304TL 0.8mm,0,2 2028,2957,Gaskets,2028,2,NW08,Both,NW08,Plates,MAT-100864,S62/PL.15 304TL 0.8mm,125802.0,T-70173-C,PRESS_4,0.974,78780.0,B,Phase-out,SF-100045,EMEA-West,A. Meyer,90,2026-07-23,Data Center,12465,1156058.37,Strategic,Direct,S62/PL.15 304TL 0.8mm,HALB,C,F,21.0,2.0,21.0,14.0,117.61,46.39,V-92392,SG-18,OPS-S62,N,PC,Press 13900T,L,24/5,24.0,5.0,86.0,0.8,2.0,3.0,"Available Capacity, hours",86.0,56.864999999999995,0.6612209302325581,OPS-S62,True,0.046698076923076925,RM-COIL-NI,6.264,KG,COIL NICKEL 1200mm 0.35mm,3.0,0.046,0.009,1.0554,6.611,Plates,Active,S62/PL.15 304TL 0.8mm,5785.0,3446.0,3035.0,48.0,167.0,1052.0,736.0,242519.25,7000.99,249520.24,2026.04.03,OPS-S62,4900.0
Not approved,NW02_Northwind Heartland,NW02_MAT-101159,MAT-101159,PRO-12X/PL.10 304TL 0.6mm,1.712,EXTRUSION_1,T-70665-A,PRJ-EPSILON-0706,P01_NW02_Northwind Heartland,MAT-101159,PRO-12X/PL.10 304TL 0.6mm,0,2 2028,8002,Gaskets,2028,2,NW02,Both,NW02,Plates,MAT-101159,PRO-12X/PL.10 304TL 0.6mm,97268.0,T-70665-A,EXTRUSION_1,1.712,37259.0,C,Active,SF-100705,LATAM,M. Akiyama,90,2026-03-07,Industrial,24017,355686.88,Medium,Distributor,PRO-12X/PL.10 304TL 0.6mm,HALB,A,X,10.0,8.0,21.0,21.0,105.5,28.03,V-78465,SG-72,OPS-PRO-12X,Y,PC,Extrusion line A,M,8/5,8.0,5.0,26.16,0.7789999999999999,1.0,2.0,"Available Capacity, hours",26.159999999999943,16.472500000000007,0.6296827217125399,OPS-PRO-12X,True,0.13973012820512817,RM-COIL-AL,6.178,KG,COIL ALUMINUM 1300mm 0.6mm,8.0,0.02,0.022,1.0424,6.44,Plates,Active,PRO-12X/PL.10 304TL 0.6mm,7261.0,4423.0,5988.0,1216.0,1237.0,241.0,169.0,168706.05,28741.14,197447.19,2026.04.03,OPS-PRO-12X,8257.0
Not approved,NW02_Northwind Heartland,NW02_MAT-101159,MAT-101159,PRO-12X/PL.10 304TL 0.6mm,1.712,EXTRUSION_1,T-70665-A,PRJ-EPSILON-0706,P01_NW02_Northwind Heartland,MAT-101159,PRO-12X/PL.10 304TL 0.6mm,0,2 2028,8002,Gaskets,2028,2,NW02,Both,NW02,Plates,MAT-101159,PRO-12X/PL.10 304TL 0.6mm,97268.0,T-70665-A,EXTRUSION_1,1.712,37259.0,C,Active,SF-100705,LATAM,M. Akiyama,90,2026-03-07,Industrial,24017,355686.88,Medium,Distributor,PRO-12X/PL.10 304TL 0.6mm,HALB,A,X,10.0,8.0,21.0,21.0,105.5,28.03,V-78465,SG-72,OPS-PRO-12X,Y,PC,Extrusion line A,M,8/5,8.0,5.0,26.16,0.7789999999999999,1.0,2.0,"Available Capacity, hours",26.159999999999943,16.472500000000007,0.6296827217125399,OPS-PRO-12X,True,0.13973012820512817,RM-COIL-SS316,7.881,KG,COIL SS316 1250mm 0.5mm,6.0,0.018,0.009,1.0272,8.095,Plates,Active,PRO-12X/PL.10 304TL 0.6mm,7261.0,4423.0,5988.0,1216.0,1237.0,241.0,169.0,168706.05,28741.14,197447.19,2026.04.03,OPS-PRO-12X,8257.0
Not approved,NW04_Northwind Southbay,NW04_MAT-101174,MAT-101174,MX250/PL.25 304TL 0.7mm,0.906,PRESS_1,T-70289-A,PRJ-OMEGA-0002,P01_NW04_Northwind Southbay,MAT-101174,MX250/PL.25 304TL 0.7mm,0,2 2028,273,Gaskets,2028,2,NW04,Both,NW04,Plates,MAT-101174,MX250/PL.25 304TL 0.7mm,125300.0,T-70289-A,PRESS_1,0.906,11321.0,D,Phase-out,SF-100001,EMEA-West,C. Moreau,50,2026-10-10,Refrigeration,4548,946102.87,Strategic,Distributor,MX250/PL.25 304TL 0.7mm,ROH,C,X,21.0,2.0,21.0,45.0,99.89,154.84,V-22607,SG-103,OPS-MX250,N,PC,Press 3300T,S,12/6,12.0,6.0,48.0,0.75,1.0,1.0,"Available Capacity, hours",48.0,34.33576923076924,0.7153285256410258,OPS-MX250,False,0.11910705128205126,RM-COIL-NI,5.385,KG,COIL NICKEL 1200mm 0.35mm,4.0,0.035,0.029,1.065,5.735,Plates,Active,MX250/PL.25 304TL 0.7mm,10408.0,5903.0,8446.0,40.0,2071.0,1173.0,821.0,113958.91,22675.72,136634.63,2026.04.03,OPS-MX250,11306.0
Not approved,NW13_Northwind Andes,NW13_MAT-200317,MAT-200317,M14-HNBR GASKET 38,0.531,PRESS_2,T-70503-C,PRJ-DELTA-0468,P01_NW13_Northwind Andes,MAT-200317,M14-HNBR GASKET 38,0,2 2028,2247,Gaskets,2028,2,NW13,Both,NW13,Gaskets,MAT-200317,M14-HNBR GASKET 38,225302.0,T-70503-C,PRESS_2,0.531,160718.0,D,Active,SF-100467,,T. Novak,75,2026-08-07,Data Center,42796,149907.7,Medium,Distributor,M14-HNBR GASKET 38,FERT,A,F,7.0,6.0,30.0,28.0,100.55,111.13,V-40174,SG-52,OPS-M14-HNBR,N,PC,Press 5500T,M,8/5,8.0,5.0,25.4,0.76,1.0,2.0,"Available Capacity, hours",25.400000000000063,17.902307692307698,0.7048152634766793,OPS-M14-HNBR,True,0.046261538461538444,RM-COMP-HNBR,0.405,KG,RUBBER COMPOUND HNBR60,2.0,0.052,0.024,1.0772,0.436,Gaskets,Active,M14-HNBR GASKET 38,7463.0,4820.0,3660.0,1224.0,1875.0,732.0,512.0,63458.16,15943.19,79401.35,2026.04.03,OPS-M14-HNBR,8606.0
Not approved,NW13_Northwind Andes,NW13_MAT-200317,MAT-200317,M14-HNBR GASKET 38,0.531,PRESS_2,T-70503-C,PRJ-DELTA-0468,P01_NW13_Northwind Andes,MAT-200317,M14-HNBR GASKET 38,0,2 2028,2247,Gaskets,2028,2,NW13,Both,NW13,Gaskets,MAT-200317,M14-HNBR GASKET 38,225302.0,T-70503-C,PRESS_2,0.531,160718.0,D,Active,SF-100467,,T. Novak,75,2026-08-07,Data Center,42796,149907.7,Medium,Distributor,M14-HNBR GASKET 38,FERT,A,F,7.0,6.0,30.0,28.0,100.55,111.13,V-40174,SG-52,OPS-M14-HNBR,N,PC,Press 5500T,M,8/5,8.0,5.0,25.4,0.76,1.0,2.0,"Available Capacity, hours",25.400000000000063,17.902307692307698,0.7048152634766793,OPS-M14-HNBR,True,0.046261538461538444,RM-COMP-NBR,0.352,KG,RUBBER COMPOUND NBR70,4.0,0.036,0.008,1.0443,0.368,Gaskets,Active,M14-HNBR GASKET 38,7463.0,4820.0,3660.0,1224.0,1875.0,732.0,512.0,63458.16,15943.19,79401.35,2026.04.03,OPS-M14-HNBR,8606.0
Not approved,NW12_Northwind Cerrado,NW12_MAT-100263,MAT-100263,HT80/PL.14 304TL 0.6mm,1.835,PRESS_3,T-70502-B,PRJ-OMEGA-0452,P01_NW12_Northwind Cerrado,MAT-100263,HT80/PL.14 304TL 0.6mm,0,2 2028,1147,Gaskets,2028,2,NW12,Both,NW12,Plates,MAT-100263,HT80/PL.14 304TL 0.6mm,132923.0,T-70502-B,PRESS_3,1.835,74363.0,B,Active,SF-100451,EMEA-West,S. Iyer,90,2026-10-27,Marine,31194,1081341.78,Small,Distributor,HT80/PL.14 304TL 0.6mm,FERT,C,X,7.0,2.0,7.0,35.0,81.93,84.57,V-56290,SG-87,OPS-HT80,N,PC,Press 8000T,M,8/5,8.0,5.0,24.6,0.74,1.0,2.0,"Available Capacity, hours",24.599999999999937,11.858653846153846,0.4820590994371494,OPS-HT80,True,0.1645525641025641,RM-COIL-HC276,16.689,KG,COIL HASTELLOY C276 1250mm 0.5mm,3.0,0.045,0.013,1.0586,17.667,Plates,Active,HT80/PL.14 304TL 0.6mm,2878.0,1468.0,1612.0,67.0,2646.0,536.0,375.0,137633.95,126539.07,264173.02,2026.04.03,OPS-HT80,4988.0
